Provider,ISO,Country,URL,Plan,GB,Days,Price,Currency,ISO3,Type,Cost,Cost_Floor_Reference,SurfaceModeUsed,PricingSourceUsed,PricingUnitIdUsed,PricingRegionUsed,PricingUnitCountriesUsed,Is_Below_Cost_Floor,Cost_Floor_Gap,sku_scope_key,SKU,OverridePrice,PromoScopeKey,PromoCode,PromoType,PromoValue,PromoLabel,PromoBasePrice,FinalPriceAfterPromo,CompetitorTargetPricePerGB,CompetitorMinPricePerGB,HTPricePerGB
HT,LU,Luxembourg,,Large,38.25,15.0,32.5,,,cost,10.326093643525908,13.754305331930793,unit,json_unit,BENLLU,Benelux,"[""BE"", ""NL"", ""LU""]",False,0.0,,BENLLU_LARGE_15,,,,,,,,,,,
HT,LU,Luxembourg,,Large,41.0,16.0,34.3,,,cost,11.00769918976,14.6301684588416,unit,json_unit,BENLLU,Benelux,"[""BE"", ""NL"", ""LU""]",False,0.0,,BENLLU_LARGE_16,,,,,,,,,,,
HT,LU,Luxembourg,,Large,43.5,17.0,35.85,,,cost,11.68910198204587,15.505771046928942,unit,json_unit,BENLLU,Benelux,"[""BE"", ""NL"", ""LU""]",False,0.0,,BENLLU_LARGE_17,,,,,,,,,,,
HT,LU,Luxembourg,,Large,46.0,18.0,37.35,,,cost,12.370319670584202,16.3811357767007,unit,json_unit,BENLLU,Benelux,"[""BE"", ""NL"", ""LU""]",False,0.0,,BENLLU_LARGE_18,,,,,,,,,,,
HT,LU,Luxembourg,,Large,48.5,19.0,38.85,,,cost,13.051367484312678,17.25628221734179,unit,json_unit,BENLLU,Benelux,"[""BE"", ""NL"", ""LU""]",False,0.0,,BENLLU_LARGE_19,,,,,,,,,,,
HT,LU,Luxembourg,,Large,51.0,20.0,40.3,,,cost,13.732258671876039,18.13122739336071,unit,json_unit,BENLLU,Benelux,"[""BE"", ""NL"", ""LU""]",False,0.0,,BENLLU_LARGE_20,,,,,,,,,,,
HT,LU,Luxembourg,,Large,53.5,21.0,41.7,,,cost,14.413004844416228,19.005986225074857,unit,json_unit,BENLLU,Benelux,"[""BE"", ""NL"", ""LU""]",False,0.0,,BENLLU_LARGE_21,,,,,,,,,,,
HT,LU,Luxembourg,,Large,56.0,22.0,43.05,,,cost,15.093616245646999,19.880571875656393,unit,json_unit,BENLLU,Benelux,"[""BE"", ""NL"", ""LU""]",False,0.0,,BENLLU_LARGE_22,,,,,,,,,,,
HT,LU,Luxembourg,,Large,58.5,23.0,44.4,,,cost,15.77410196722164,20.754996027879805,unit,json_unit,BENLLU,Benelux,"[""BE"", ""NL"", ""LU""]",False,0.0,,BENLLU_LARGE_23,,,,,,,,,,,
HT,LU,Luxembourg,,Large,61.0,24.0,45.7,,,cost,16.454470122357552,21.629269107229455,unit,json_unit,BENLLU,Benelux,"[""BE"", ""NL"", ""LU""]",False,0.0,,BENLLU_LARGE_24,,,,,,,,,,,
HT,LU,Luxembourg,,Large,63.5,25.0,46.95,,,cost,17.134727987199998,22.503400463551998,unit,json_unit,BENLLU,Benelux,"[""BE"", ""NL"", ""LU""]",False,0.0,,BENLLU_LARGE_25,,,,,,,,,,,
HT,LU,Luxembourg,,Large,66.0,26.0,48.2,,,cost,17.814882116962384,23.377398520296662,unit,json_unit,BENLLU,Benelux,"[""BE"", ""NL"", ""LU""]",False,0.0,,BENLLU_LARGE_26,,,,,,,,,,,
HT,LU,Luxembourg,,Large,68.5,27.0,49.4,,,cost,18.49493844213484,24.251270898143268,unit,json_unit,BENLLU,Benelux,"[""BE"", ""NL"", ""LU""]",False,0.0,,BENLLU_LARGE_27,,,,,,,,,,,
HT,LU,Luxembourg,,Large,71.25,28.0,50.7,,,cost,19.174902348789125,25.125024518194024,unit,json_unit,BENLLU,Benelux,"[""BE"", ""NL"", ""LU""]",False,0.0,,BENLLU_LARGE_28,,,,,,,,,,,
HT,LU,Luxembourg,,Large,73.75,29.0,51.85,,,cost,19.85477874607952,25.998665688712183,unit,json_unit,BENLLU,Benelux,"[""BE"", ""NL"", ""LU""]",False,0.0,,BENLLU_LARGE_29,,,,,,,,,,,
HT,LU,Luxembourg,,Large,76.25,30.0,52.95,,,cost,20.5345721233499,26.872200178504624,unit,json_unit,BENLLU,Benelux,"[""BE"", ""NL"", ""LU""]",False,0.0,,BENLLU_LARGE_30,,,,,,,,,,,
HT,LU,Luxembourg,,Unlimited,3.75,1.0,4.95,,,cost,0.9828302848000001,1.748211915968,unit,json_unit,BENLLU,Benelux,"[""BE"", ""NL"", ""LU""]",False,0.0,,BENLLU_UNLIMITED_1,,,,,,,,,,,
HT,LU,Luxembourg,,Unlimited,7.0,2.0,7.7,,,cost,1.864433553982448,2.8810721168674456,unit,json_unit,BENLLU,Benelux,"[""BE"", ""NL"", ""LU""]",False,0.0,,BENLLU_UNLIMITED_2,,,,,,,,,,,
HT,LU,Luxembourg,,Unlimited,10.25,3.0,10.5,,,cost,2.729382482372042,3.992531489848074,unit,json_unit,BENLLU,Benelux,"[""BE"", ""NL"", ""LU""]",False,0.0,,BENLLU_UNLIMITED_3,,,,,,,,,,,
HT,LU,Luxembourg,,Unlimited,13.5,4.0,13.25,,,cost,3.5857104896000003,5.092912979136001,unit,json_unit,BENLLU,Benelux,"[""BE"", ""NL"", ""LU""]",False,0.0,,BENLLU_UNLIMITED_4,,,,,,,,,,,
HT,LU,Luxembourg,,Unlimited,16.5,5.0,15.75,,,cost,4.43652925312673,6.186215090267848,unit,json_unit,BENLLU,Benelux,"[""BE"", ""NL"", ""LU""]",False,0.0,,BENLLU_UNLIMITED_5,,,,,,,,,,,
HT,LU,Luxembourg,,Unlimited,19.75,6.0,18.4,,,cost,5.283434630595916,7.274488500315751,unit,json_unit,BENLLU,Benelux,"[""BE"", ""NL"", ""LU""]",False,0.0,,BENLLU_UNLIMITED_6,,,,,,,,,,,
HT,LU,Luxembourg,,Unlimited,22.75,7.0,20.8,,,cost,6.127374634648543,8.358951405523378,unit,json_unit,BENLLU,Benelux,"[""BE"", ""NL"", ""LU""]",False,0.0,,BENLLU_UNLIMITED_7,,,,,,,,,,,
HT,LU,Luxembourg,,Unlimited,26.0,8.0,23.3,,,cost,6.968966947964896,9.440397528134891,unit,json_unit,BENLLU,Benelux,"[""BE"", ""NL"", ""LU""]",False,0.0,,BENLLU_UNLIMITED_8,,,,,,,,,,,
HT,LU,Luxembourg,,Unlimited,29.0,9.0,25.55,,,cost,7.808640614400001,10.519378189504001,unit,json_unit,BENLLU,Benelux,"[""BE"", ""NL"", ""LU""]",False,0.0,,BENLLU_UNLIMITED_9,,,,,,,,,,,
HT,LU,Luxembourg,,Unlimited,32.25,10.0,27.9,,,cost,8.64670801817318,11.596294803352537,unit,json_unit,BENLLU,Benelux,"[""BE"", ""NL"", ""LU""]",False,0.0,,BENLLU_UNLIMITED_10,,,,,,,,,,,
HT,LU,Luxembourg,,Unlimited,35.25,11.0,30.0,,,cost,9.483404984137097,12.67145040461617,unit,json_unit,BENLLU,Benelux,"[""BE"", ""NL"", ""LU""]",False,0.0,,BENLLU_UNLIMITED_11,,,,,,,,,,,
HT,LU,Luxembourg,,Unlimited,38.25,12.0,32.0,,,cost,10.318914724744083,13.745080421296146,unit,json_unit,BENLLU,Benelux,"[""BE"", ""NL"", ""LU""]",False,0.0,,BENLLU_UNLIMITED_12,,,,,,,,,,,
HT,LU,Luxembourg,,Unlimited,41.5,13.0,34.15,,,cost,11.15338293923961,14.817372076922897,unit,json_unit,BENLLU,Benelux,"[""BE"", ""NL"", ""LU""]",False,0.0,,BENLLU_UNLIMITED_13,,,,,,,,,,,
HT,LU,Luxembourg,,Unlimited,44.5,14.0,36.05,,,cost,11.98692776001179,15.88847717161515,unit,json_unit,BENLLU,Benelux,"[""BE"", ""NL"", ""LU""]",False,0.0,,BENLLU_UNLIMITED_14,,,,,,,,,,,
HT,LU,Luxembourg,,Unlimited,47.5,15.0,37.9,,,cost,12.819646545086364,16.958520810435978,unit,json_unit,BENLLU,Benelux,"[""BE"", ""NL"", ""LU""]",False,0.0,,BENLLU_UNLIMITED_15,,,,,,,,,,,
HT,LU,Luxembourg,,Unlimited,50.75,16.0,39.85,,,cost,13.651620659200002,18.027607547072005,unit,json_unit,BENLLU,Benelux,"[""BE"", ""NL"", ""LU""]",False,0.0,,BENLLU_UNLIMITED_16,,,,,,,,,,,
HT,LU,Luxembourg,,Unlimited,53.75,17.0,41.55,,,cost,14.482918926819567,19.095825820963146,unit,json_unit,BENLLU,Benelux,"[""BE"", ""NL"", ""LU""]",False,0.0,,BENLLU_UNLIMITED_17,,,,,,,,,,,
HT,LU,Luxembourg,,Unlimited,56.75,18.0,43.25,,,cost,15.313600181947344,20.163251233802338,unit,json_unit,BENLLU,Benelux,"[""BE"", ""NL"", ""LU""]",False,0.0,,BENLLU_UNLIMITED_18,,,,,,,,,,,
HT,LU,Luxembourg,,Unlimited,60.0,19.0,45.0,,,cost,16.143715187708924,21.229949016205968,unit,json_unit,BENLLU,Benelux,"[""BE"", ""NL"", ""LU""]",False,0.0,,BENLLU_UNLIMITED_19,,,,,,,,,,,
HT,LU,Luxembourg,,Unlimited,63.0,20.0,46.6,,,cost,16.97330810625346,22.295975916535692,unit,json_unit,BENLLU,Benelux,"[""BE"", ""NL"", ""LU""]",False,0.0,,BENLLU_UNLIMITED_20,,,,,,,,,,,
HT,LU,Luxembourg,,Unlimited,66.0,21.0,48.15,,,cost,17.80241764138743,23.361381669182844,unit,json_unit,BENLLU,Benelux,"[""BE"", ""NL"", ""LU""]",False,0.0,,BENLLU_UNLIMITED_21,,,,,,,,,,,
HT,LU,Luxembourg,,Unlimited,69.25,22.0,49.75,,,cost,18.631077938823328,24.426210151387977,unit,json_unit,BENLLU,Benelux,"[""BE"", ""NL"", ""LU""]",False,0.0,,BENLLU_UNLIMITED_22,,,,,,,,,,,
HT,LU,Luxembourg,,Unlimited,72.25,23.0,51.2,,,cost,19.45931930407213,25.490500305732688,unit,json_unit,BENLLU,Benelux,"[""BE"", ""NL"", ""LU""]",False,0.0,,BENLLU_UNLIMITED_23,,,,,,,,,,,
HT,LU,Luxembourg,,Unlimited,75.25,24.0,52.6,,,cost,20.28716878119183,26.554286883831505,unit,json_unit,BENLLU,Benelux,"[""BE"", ""NL"", ""LU""]",False,0.0,,BENLLU_UNLIMITED_24,,,,,,,,,,,
HT,LU,Luxembourg,,Unlimited,78.25,25.0,54.0,,,cost,21.114650624,27.61760105184,unit,json_unit,BENLLU,Benelux,"[""BE"", ""NL"", ""LU""]",False,0.0,,BENLLU_UNLIMITED_25,,,,,,,,,,,
HT,LU,Luxembourg,,Unlimited,81.5,26.0,55.45,,,cost,21.94178668320794,28.6804708879222,unit,json_unit,BENLLU,Benelux,"[""BE"", ""NL"", ""LU""]",False,0.0,,BENLLU_UNLIMITED_26,,,,,,,,,,,
HT,LU,Luxembourg,,Unlimited,84.5,27.0,56.75,,,cost,22.76859672711613,29.742921794344227,unit,json_unit,BENLLU,Benelux,"[""BE"", ""NL"", ""LU""]",False,0.0,,BENLLU_UNLIMITED_27,,,,,,,,,,,
HT,LU,Luxembourg,,Unlimited,87.5,28.0,58.0,,,cost,23.595098709297087,30.80497684144676,unit,json_unit,BENLLU,Benelux,"[""BE"", ""NL"", ""LU""]",False,0.0,,BENLLU_UNLIMITED_28,,,,,,,,,,,
HT,LU,Luxembourg,,Unlimited,90.5,29.0,59.25,,,cost,24.42130899359841,31.866657056773956,unit,json_unit,BENLLU,Benelux,"[""BE"", ""NL"", ""LU""]",False,0.0,,BENLLU_UNLIMITED_29,,,,,,,,,,,
HT,LU,Luxembourg,,Unlimited,93.75,30.0,60.55,,,cost,25.24724254449967,32.927981669682076,unit,json_unit,BENLLU,Benelux,"[""BE"", ""NL"", ""LU""]",False,0.0,,BENLLU_UNLIMITED_30,,,,,,,,,,,
HT,LV,Latvia,,Basic,0.5,1.0,3.05,,,cost,0.057540608,0.5592146812800001,unit,json_unit,LVLT,Baltic,"[""LV"", ""LT""]",False,0.0,,LVLT_BASIC_1,,,,,,,,,,,
HT,LV,Latvia,,Basic,1.0,2.0,3.7,,,cost,0.11016728320303144,0.6268399589158955,unit,json_unit,LVLT,Baltic,"[""LV"", ""LT""]",False,0.0,,LVLT_BASIC_2,,,,,,,,,,,
HT,LV,Latvia,,Basic,1.25,3.0,4.15,,,cost,0.16198549526077874,0.6934263614101007,unit,json_unit,LVLT,Baltic,"[""LV"", ""LT""]",False,0.0,,LVLT_BASIC_3,,,,,,,,,,,
HT,LV,Latvia,,Basic,1.75,4.0,4.8,,,cost,0.213385216,0.7594750025600001,unit,json_unit,LVLT,Baltic,"[""LV"", ""LT""]",False,0.0,,LVLT_BASIC_4,,,,,,,,,,,
HT,LV,Latvia,,Basic,2.25,5.0,5.45,,,cost,0.26451749772459854,0.8251799845761092,unit,json_unit,LVLT,Baltic,"[""LV"", ""LT""]",False,0.0,,LVLT_BASIC_5,,,,,,,,,,,
HT,LV,Latvia,,Basic,2.5,6.0,5.85,,,cost,0.3154598092522289,0.8906408548891143,unit,json_unit,LVLT,Baltic,"[""LV"", ""LT""]",False,0.0,,LVLT_BASIC_6,,,,,,,,,,,
HT,LV,Latvia,,Basic,3.0,7.0,6.45,,,cost,0.3662581706140069,0.9559167492389988,unit,json_unit,LVLT,Baltic,"[""LV"", ""LT""]",False,0.0,,LVLT_BASIC_7,,,,,,,,,,,
HT,LV,Latvia,,Basic,3.25,8.0,6.8,,,cost,0.41694256640606286,1.0210461978317908,unit,json_unit,LVLT,Baltic,"[""LV"", ""LT""]",False,0.0,,LVLT_BASIC_8,,,,,,,,,,,
HT,LV,Latvia,,Basic,3.75,9.0,7.4,,,cost,0.46753382400000004,1.0860559638400002,unit,json_unit,LVLT,Baltic,"[""LV"", ""LT""]",False,0.0,,LVLT_BASIC_9,,,,,,,,,,,
HT,LV,Latvia,,Basic,4.0,10.0,7.8,,,cost,0.5180471076783097,1.1509655333666282,unit,json_unit,LVLT,Baltic,"[""LV"", ""LT""]",False,0.0,,LVLT_BASIC_10,,,,,,,,,,,
HT,LV,Latvia,,Basic,4.5,11.0,8.35,,,cost,0.5684938652493735,1.215789616845445,unit,json_unit,LVLT,Baltic,"[""LV"", ""LT""]",False,0.0,,LVLT_BASIC_11,,,,,,,,,,,
HT,LV,Latvia,,Basic,4.75,12.0,8.7,,,cost,0.6188829905215575,1.2805396428202012,unit,json_unit,LVLT,Baltic,"[""LV"", ""LT""]",False,0.0,,LVLT_BASIC_12,,,,,,,,,,,
HT,LV,Latvia,,Basic,5.25,13.0,9.3,,,cost,0.6692215562737674,1.3452246998117912,unit,json_unit,LVLT,Baltic,"[""LV"", ""LT""]",False,0.0,,LVLT_BASIC_13,,,,,,,,,,,
HT,LV,Latvia,,Basic,5.5,14.0,9.65,,,cost,0.7195152970879509,1.4098521567580171,unit,json_unit,LVLT,Baltic,"[""LV"", ""LT""]",False,0.0,,LVLT_BASIC_14,,,,,,,,,,,
HT,LV,Latvia,,Basic,6.0,15.0,10.2,,,cost,0.7697689390818623,1.4744280867201929,unit,json_unit,LVLT,Baltic,"[""LV"", ""LT""]",False,0.0,,LVLT_BASIC_15,,,,,,,,,,,
HT,LV,Latvia,,Basic,6.5,16.0,10.75,,,cost,0.819986432,1.53895756512,unit,json_unit,LVLT,Baltic,"[""LV"", ""LT""]",False,0.0,,LVLT_BASIC_16,,,,,,,,,,,
HT,LV,Latvia,,Basic,6.75,17.0,11.05,,,cost,0.8701711168359013,1.6034448851341332,unit,json_unit,LVLT,Baltic,"[""LV"", ""LT""]",False,0.0,,LVLT_BASIC_17,,,,,,,,,,,
HT,LV,Latvia,,Basic,7.25,18.0,11.6,,,cost,0.9203258496090944,1.6678937167476864,unit,json_unit,LVLT,Baltic,"[""LV"", ""LT""]",False,0.0,,LVLT_BASIC_18,,,,,,,,,,,
HT,LV,Latvia,,Basic,7.5,19.0,11.9,,,cost,0.9704530945489769,1.7323072264954353,unit,json_unit,LVLT,Baltic,"[""LV"", ""LT""]",False,0.0,,LVLT_BASIC_19,,,,,,,,,,,
HT,LV,Latvia,,Basic,8.0,20.0,12.45,,,cost,1.020554995449197,1.7966881691522185,unit,json_unit,LVLT,Baltic,"[""LV"", ""LT""]",False,0.0,,LVLT_BASIC_20,,,,,,,,,,,
HT,LV,Latvia,,Basic,8.25,21.0,12.75,,,cost,1.070633431135312,1.861038959008876,unit,json_unit,LVLT,Baltic,"[""LV"", ""LT""]",False,0.0,,LVLT_BASIC_21,,,,,,,,,,,
HT,LV,Latvia,,Basic,8.75,22.0,13.25,,,cost,1.1206900591661808,1.9253617260285425,unit,json_unit,LVLT,Baltic,"[""LV"", ""LT""]",False,0.0,,LVLT_BASIC_22,,,,,,,,,,,
HT,LV,Latvia,,Basic,9.0,23.0,13.55,,,cost,1.1707263506831131,1.9896583606278004,unit,json_unit,LVLT,Baltic,"[""LV"", ""LT""]",False,0.0,,LVLT_BASIC_23,,,,,,,,,,,
HT,LV,Latvia,,Basic,9.5,24.0,14.05,,,cost,1.2207436185044578,2.0539305497782285,unit,json_unit,LVLT,Baltic,"[""LV"", ""LT""]",False,0.0,,LVLT_BASIC_24,,,,,,,,,,,
HT,LV,Latvia,,Basic,9.75,25.0,14.35,,,cost,1.27074304,2.1181798064,unit,json_unit,LVLT,Baltic,"[""LV"", ""LT""]",False,0.0,,LVLT_BASIC_25,,,,,,,,,,,
HT,LV,Latvia,,Basic,10.25,26.0,14.8,,,cost,1.3207256758838806,2.1824074935107864,unit,json_unit,LVLT,Baltic,"[""LV"", ""LT""]",False,0.0,,LVLT_BASIC_26,,,,,,,,,,,
HT,LV,Latvia,,Basic,10.5,27.0,15.1,,,cost,1.3706924857823362,2.2466148442303018,unit,json_unit,LVLT,Baltic,"[""LV"", ""LT""]",False,0.0,,LVLT_BASIC_27,,,,,,,,,,,
HT,LV,Latvia,,Basic,11.0,28.0,15.55,,,cost,1.4206443412280139,2.310802978477998,unit,json_unit,LVLT,Baltic,"[""LV"", ""LT""]",False,0.0,,LVLT_BASIC_28,,,,,,,,,,,
HT,LV,Latvia,,Basic,11.25,29.0,15.85,,,cost,1.4705820365824467,2.374972917008444,unit,json_unit,LVLT,Baltic,"[""LV"", ""LT""]",False,0.0,,LVLT_BASIC_29,,,,,,,,,,,
HT,LV,Latvia,,Basic,11.75,30.0,16.3,,,cost,1.5205062982766828,2.4391255932855374,unit,json_unit,LVLT,Baltic,"[""LV"", ""LT""]",False,0.0,,LVLT_BASIC_30,,,,,,,,,,,
HT,LV,Latvia,,Moderate,1.5,1.0,3.6,,,cost,0.18900582400000002,0.72814748384,unit,json_unit,LVLT,Baltic,"[""LV"", ""LT""]",False,0.0,,LVLT_MODERATE_1,,,,,,,,,,,
HT,LV,Latvia,,Moderate,3.0,2.0,5.05,,,cost,0.36326984960909436,0.9520767567476863,unit,json_unit,LVLT,Baltic,"[""LV"", ""LT""]",False,0.0,,LVLT_MODERATE_2,,,,,,,,,,,
HT,LV,Latvia,,Moderate,4.25,3.0,6.35,,,cost,0.5351084857823363,1.1728894042303022,unit,json_unit,LVLT,Baltic,"[""LV"", ""LT""]",False,0.0,,LVLT_MODERATE_3,,,,,,,,,,,
HT,LV,Latvia,,Moderate,5.5,4.0,7.6,,,cost,0.7056916480000002,1.3920887676800002,unit,json_unit,LVLT,Baltic,"[""LV"", ""LT""]",False,0.0,,LVLT_MODERATE_4,,,,,,,,,,,
HT,LV,Latvia,,Moderate,6.75,5.0,8.85,,,cost,0.8754724931737957,1.6102571537283277,unit,json_unit,LVLT,Baltic,"[""LV"", ""LT""]",False,0.0,,LVLT_MODERATE_5,,,,,,,,,,,
HT,LV,Latvia,,Moderate,8.0,6.0,10.1,,,cost,1.0446834277566868,1.8276932046673426,unit,json_unit,LVLT,Baltic,"[""LV"", ""LT""]",False,0.0,,LVLT_MODERATE_6,,,,,,,,,,,
HT,LV,Latvia,,Moderate,9.5,7.0,11.5,,,cost,1.213462511842021,2.044574327716997,unit,json_unit,LVLT,Baltic,"[""LV"", ""LT""]",False,0.0,,LVLT_MODERATE_7,,,,,,,,,,,
HT,LV,Latvia,,Moderate,10.75,8.0,12.7,,,cost,1.381899699218189,2.261016113495373,unit,json_unit,LVLT,Baltic,"[""LV"", ""LT""]",False,0.0,,LVLT_MODERATE_8,,,,,,,,,,,
HT,LV,Latvia,,Moderate,12.0,9.0,13.85,,,cost,1.5500574720000002,2.4770988515200005,unit,json_unit,LVLT,Baltic,"[""LV"", ""LT""]",False,0.0,,LVLT_MODERATE_9,,,,,,,,,,,
HT,LV,Latvia,,Moderate,13.25,10.0,15.0,,,cost,1.7179813230349297,2.6928810000998844,unit,json_unit,LVLT,Baltic,"[""LV"", ""LT""]",False,0.0,,LVLT_MODERATE_10,,,,,,,,,,,
HT,LV,Latvia,,Moderate,14.5,11.0,16.15,,,cost,1.885705595748121,2.908406690536336,unit,json_unit,LVLT,Baltic,"[""LV"", ""LT""]",False,0.0,,LVLT_MODERATE_11,,,,,,,,,,,
HT,LV,Latvia,,Moderate,15.75,12.0,17.25,,,cost,2.0532569715646725,3.123710208460604,unit,json_unit,LVLT,Baltic,"[""LV"", ""LT""]",False,0.0,,LVLT_MODERATE_12,,,,,,,,,,,
HT,LV,Latvia,,Moderate,17.0,13.0,18.3,,,cost,2.2206566688213023,3.3388188194353736,unit,json_unit,LVLT,Baltic,"[""LV"", ""LT""]",False,0.0,,LVLT_MODERATE_13,,,,,,,,,,,
HT,LV,Latvia,,Moderate,18.25,14.0,19.35,,,cost,2.387921891263853,3.553754630274051,unit,json_unit,LVLT,Baltic,"[""LV"", ""LT""]",False,0.0,,LVLT_MODERATE_14,,,,,,,,,,,
HT,LV,Latvia,,Moderate,19.5,15.0,20.4,,,cost,2.5550668172455873,3.7685358601605796,unit,json_unit,LVLT,Baltic,"[""LV"", ""LT""]",False,0.0,,LVLT_MODERATE_15,,,,,,,,,,,
HT,LV,Latvia,,Moderate,21.0,16.0,21.6,,,cost,2.7221032960000002,3.9831777353600004,unit,json_unit,LVLT,Baltic,"[""LV"", ""LT""]",False,0.0,,LVLT_MODERATE_16,,,,,,,,,,,
HT,LV,Latvia,,Moderate,22.25,17.0,22.6,,,cost,2.8890413505077044,4.1976931354024,unit,json_unit,LVLT,Baltic,"[""LV"", ""LT""]",False,0.0,,LVLT_MODERATE_17,,,,,,,,,,,
HT,LV,Latvia,,Moderate,23.5,18.0,23.55,,,cost,3.0558895488272837,4.41209307024306,unit,json_unit,LVLT,Baltic,"[""LV"", ""LT""]",False,0.0,,LVLT_MODERATE_18,,,,,,,,,,,
HT,LV,Latvia,,Moderate,24.75,19.0,24.5,,,cost,3.222655283646931,4.626387039486306,unit,json_unit,LVLT,Baltic,"[""LV"", ""LT""]",False,0.0,,LVLT_MODERATE_19,,,,,,,,,,,
HT,LV,Latvia,,Moderate,26.0,20.0,25.4,,,cost,3.389344986347592,4.840583307456656,unit,json_unit,LVLT,Baltic,"[""LV"", ""LT""]",False,0.0,,LVLT_MODERATE_20,,,,,,,,,,,
HT,LV,Latvia,,Moderate,27.25,21.0,26.35,,,cost,3.5559642934059372,5.054689117026629,unit,json_unit,LVLT,Baltic,"[""LV"", ""LT""]",False,0.0,,LVLT_MODERATE_21,,,,,,,,,,,
HT,LV,Latvia,,Moderate,28.5,22.0,27.2,,,cost,3.7225181774985434,5.268710858085629,unit,json_unit,LVLT,Baltic,"[""LV"", ""LT""]",False,0.0,,LVLT_MODERATE_22,,,,,,,,,,,
HT,LV,Latvia,,Moderate,29.75,23.0,28.1,,,cost,3.8890110520493404,5.482654201883403,unit,json_unit,LVLT,Baltic,"[""LV"", ""LT""]",False,0.0,,LVLT_MODERATE_23,,,,,,,,,,,
HT,LV,Latvia,,Moderate,31.0,24.0,28.95,,,cost,4.055446855513374,5.696524209334686,unit,json_unit,LVLT,Baltic,"[""LV"", ""LT""]",False,0.0,,LVLT_MODERATE_24,,,,,,,,,,,
HT,LV,Latvia,,Moderate,32.25,25.0,29.75,,,cost,4.221829120000001,5.910325419200001,unit,json_unit,LVLT,Baltic,"[""LV"", ""LT""]",False,0.0,,LVLT_MODERATE_25,,,,,,,,,,,
HT,LV,Latvia,,Moderate,33.5,26.0,30.6,,,cost,4.388161027651642,6.12406192053236,unit,json_unit,LVLT,Baltic,"[""LV"", ""LT""]",False,0.0,,LVLT_MODERATE_26,,,,,,,,,,,
HT,LV,Latvia,,Moderate,34.75,27.0,31.4,,,cost,4.554445457347009,6.337737412690906,unit,json_unit,LVLT,Baltic,"[""LV"", ""LT""]",False,0.0,,LVLT_MODERATE_27,,,,,,,,,,,
HT,LV,Latvia,,Moderate,36.25,28.0,32.35,,,cost,4.720685023684042,6.551355255433993,unit,json_unit,LVLT,Baltic,"[""LV"", ""LT""]",False,0.0,,LVLT_MODERATE_28,,,,,,,,,,,
HT,LV,Latvia,,Moderate,37.5,29.0,33.1,,,cost,4.886882109747342,6.764918511025334,unit,json_unit,LVLT,Baltic,"[""LV"", ""LT""]",False,0.0,,LVLT_MODERATE_29,,,,,,,,,,,
HT,LV,Latvia,,Moderate,38.75,30.0,33.85,,,cost,5.05303889483005,6.978429979856614,unit,json_unit,LVLT,Baltic,"[""LV"", ""LT""]",False,0.0,,LVLT_MODERATE_30,,,,,,,,,,,
HT,LV,Latvia,,Large,2.75,1.0,4.4,,,cost,0.3528458240000001,0.9386818838400002,unit,json_unit,LVLT,Baltic,"[""LV"", ""LT""]",False,0.0,,LVLT_LARGE_1,,,,,,,,,,,
HT,LV,Latvia,,Large,5.5,2.0,6.8,,,cost,0.6909498496090944,1.3731455567476862,unit,json_unit,LVLT,Baltic,"[""LV"", ""LT""]",False,0.0,,LVLT_LARGE_2,,,,,,,,,,,
HT,LV,Latvia,,Large,8.0,3.0,9.05,,,cost,1.0266284857823362,1.804492604230302,unit,json_unit,LVLT,Baltic,"[""LV"", ""LT""]",False,0.0,,LVLT_LARGE_3,,,,,,,,,,,
HT,LV,Latvia,,Large,10.5,4.0,11.3,,,cost,1.3610516480000001,2.2342263676800003,unit,json_unit,LVLT,Baltic,"[""LV"", ""LT""]",False,0.0,,LVLT_LARGE_4,,,,,,,,,,,
HT,LV,Latvia,,Large,13.0,5.0,13.55,,,cost,1.694672493173796,2.662929153728328,unit,json_unit,LVLT,Baltic,"[""LV"", ""LT""]",False,0.0,,LVLT_LARGE_5,,,,,,,,,,,
HT,LV,Latvia,,Large,15.5,6.0,15.7,,,cost,2.027723427756687,3.0908996046673427,unit,json_unit,LVLT,Baltic,"[""LV"", ""LT""]",False,0.0,,LVLT_LARGE_6,,,,,,,,,,,
HT,LV,Latvia,,Large,18.25,7.0,18.05,,,cost,2.360342511842021,3.518315127716997,unit,json_unit,LVLT,Baltic,"[""LV"", ""LT""]",False,0.0,,LVLT_LARGE_7,,,,,,,,,,,
HT,LV,Latvia,,Large,20.75,8.0,20.1,,,cost,2.6926196992181888,3.9452913134953724,unit,json_unit,LVLT,Baltic,"[""LV"", ""LT""]",False,0.0,,LVLT_LARGE_8,,,,,,,,,,,
HT,LV,Latvia,,Large,23.25,9.0,22.1,,,cost,3.0246174720000005,4.37190845152,unit,json_unit,LVLT,Baltic,"[""LV"", ""LT""]",False,0.0,,LVLT_LARGE_9,,,,,,,,,,,
HT,LV,Latvia,,Large,25.75,10.0,24.05,,,cost,3.3563813230349293,4.798225000099885,unit,json_unit,LVLT,Baltic,"[""LV"", ""LT""]",False,0.0,,LVLT_LARGE_10,,,,,,,,,,,
HT,LV,Latvia,,Large,28.25,11.0,25.95,,,cost,3.6879455957481215,5.224285090536336,unit,json_unit,LVLT,Baltic,"[""LV"", ""LT""]",False,0.0,,LVLT_LARGE_11,,,,,,,,,,,
