Provider,ISO,Country,URL,Plan,GB,Days,Price,Currency,ISO3,Type,Cost,Cost_Floor_Reference,SurfaceModeUsed,PricingSourceUsed,PricingUnitIdUsed,PricingRegionUsed,PricingUnitCountriesUsed,Is_Below_Cost_Floor,Cost_Floor_Gap,sku_scope_key,SKU,OverridePrice,PromoScopeKey,PromoCode,PromoType,PromoValue,PromoLabel,PromoBasePrice,FinalPriceAfterPromo,CompetitorTargetPricePerGB,CompetitorMinPricePerGB,HTPricePerGB
HT,SK,Slovakia,,Unlimited,29.0,9.0,35.4,,,cost,14.289603841228804,18.84741593597901,unit,json_unit,SK-HU,Pannonia,"[""SK"", ""HU""]",False,0.0,,SK-HU_UNLIMITED_9,,,,,,,,,,,
HT,SK,Slovakia,,Unlimited,32.25,10.0,38.3,,,cost,15.823244814547701,20.818144586693794,unit,json_unit,SK-HU,Pannonia,"[""SK"", ""HU""]",False,0.0,,SK-HU_UNLIMITED_10,,,,,,,,,,,
HT,SK,Slovakia,,Unlimited,35.25,11.0,40.8,,,cost,17.354377923265005,22.785650631395534,unit,json_unit,SK-HU,Pannonia,"[""SK"", ""HU""]",False,0.0,,SK-HU_UNLIMITED_11,,,,,,,,,,,
HT,SK,Slovakia,,Unlimited,38.25,12.0,43.1,,,cost,18.88333844127689,24.750364897040804,unit,json_unit,SK-HU,Pannonia,"[""SK"", ""HU""]",False,0.0,,SK-HU_UNLIMITED_12,,,,,,,,,,,
HT,SK,Slovakia,,Unlimited,41.5,13.0,45.5,,,cost,20.410392994312538,26.71262999769161,unit,json_unit,SK-HU,Pannonia,"[""SK"", ""HU""]",False,0.0,,SK-HU_UNLIMITED_13,,,,,,,,,,,
HT,SK,Slovakia,,Unlimited,44.5,14.0,47.55,,,cost,21.935757761488183,28.672723723512316,unit,json_unit,SK-HU,Pannonia,"[""SK"", ""HU""]",False,0.0,,SK-HU_UNLIMITED_14,,,,,,,,,,,
HT,SK,Slovakia,,Unlimited,47.5,15.0,49.45,,,cost,23.459610905391557,30.630875013428152,unit,json_unit,SK-HU,Pannonia,"[""SK"", ""HU""]",False,0.0,,SK-HU_UNLIMITED_15,,,,,,,,,,,
HT,SK,Slovakia,,Unlimited,50.75,16.0,51.4,,,cost,24.98210132131841,32.58727519789416,unit,json_unit,SK-HU,Pannonia,"[""SK"", ""HU""]",False,0.0,,SK-HU_UNLIMITED_16,,,,,,,,,,,
HT,SK,Slovakia,,Unlimited,53.75,17.0,53.1,,,cost,26.503354956205552,34.54208611872413,unit,json_unit,SK-HU,Pannonia,"[""SK"", ""HU""]",False,0.0,,SK-HU_UNLIMITED_17,,,,,,,,,,,
HT,SK,Slovakia,,Unlimited,56.75,18.0,54.65,,,cost,28.02347947470636,36.49544612499767,unit,json_unit,SK-HU,Pannonia,"[""SK"", ""HU""]",False,0.0,,SK-HU_UNLIMITED_18,,,,,,,,,,,
HT,SK,Slovakia,,Unlimited,60.0,19.0,56.3,,,cost,29.542567771985333,38.447474587001146,unit,json_unit,SK-HU,Pannonia,"[""SK"", ""HU""]",False,0.0,,SK-HU_UNLIMITED_19,,,,,,,,,,,
HT,SK,Slovakia,,Unlimited,63.0,20.0,57.65,,,cost,31.060700663596343,40.3982753527213,unit,json_unit,SK-HU,Pannonia,"[""SK"", ""HU""]",False,0.0,,SK-HU_UNLIMITED_20,,,,,,,,,,,
HT,SK,Slovakia,,Unlimited,66.0,21.0,58.95,,,cost,32.57794897647188,42.34793943476637,unit,json_unit,SK-HU,Pannonia,"[""SK"", ""HU""]",False,0.0,,SK-HU_UNLIMITED_21,,,,,,,,,,,
HT,SK,Slovakia,,Unlimited,69.25,22.0,60.3,,,cost,34.09437519635416,44.296547127315094,unit,json_unit,SK-HU,Pannonia,"[""SK"", ""HU""]",False,0.0,,SK-HU_UNLIMITED_22,,,,,,,,,,,
HT,SK,Slovakia,,Unlimited,72.25,23.0,61.45,,,cost,35.61003478151913,46.24416969425208,unit,json_unit,SK-HU,Pannonia,"[""SK"", ""HU""]",False,0.0,,SK-HU_UNLIMITED_23,,,,,,,,,,,
HT,SK,Slovakia,,Unlimited,75.25,24.0,62.5,,,cost,37.12497722187088,48.19087073010408,unit,json_unit,SK-HU,Pannonia,"[""SK"", ""HU""]",False,0.0,,SK-HU_UNLIMITED_24,,,,,,,,,,,
HT,SK,Slovakia,,Unlimited,78.25,25.0,63.5,,,cost,38.63924690124801,50.13670726810369,unit,json_unit,SK-HU,Pannonia,"[""SK"", ""HU""]",False,0.0,,SK-HU_UNLIMITED_25,,,,,,,,,,,
HT,SK,Slovakia,,Unlimited,81.5,26.0,64.55,,,cost,40.152883805868804,52.08173069054141,unit,json_unit,SK-HU,Pannonia,"[""SK"", ""HU""]",False,0.0,,SK-HU_UNLIMITED_26,,,,,,,,,,,
HT,SK,Slovakia,,Unlimited,84.5,27.0,65.45,,,cost,41.665924111195345,54.02598748288602,unit,json_unit,SK-HU,Pannonia,"[""SK"", ""HU""]",False,0.0,,SK-HU_UNLIMITED_27,,,,,,,,,,,
HT,SK,Slovakia,,Unlimited,87.5,28.0,66.25,,,cost,43.178400671786,55.96951986324501,unit,json_unit,SK-HU,Pannonia,"[""SK"", ""HU""]",False,0.0,,SK-HU_UNLIMITED_28,,,,,,,,,,,
HT,SK,Slovakia,,Unlimited,90.5,29.0,67.05,,,cost,44.69034343304497,57.91236631146279,unit,json_unit,SK-HU,Pannonia,"[""SK"", ""HU""]",False,0.0,,SK-HU_UNLIMITED_29,,,,,,,,,,,
HT,SK,Slovakia,,Unlimited,93.75,30.0,67.9,,,cost,46.20177977957035,59.854562016747906,unit,json_unit,SK-HU,Pannonia,"[""SK"", ""HU""]",False,0.0,,SK-HU_UNLIMITED_30,,,,,,,,,,,
HT,SN,Senegal,,Basic,0.5,1.0,6.3,,,cost,0.4371768528076799,1.0470472558578687,unit,iso_only,SN,,"[""SN""]",False,0.0,,SN_BASIC_1,,,,,,,,,,,
HT,SN,Senegal,,Basic,1.0,2.0,8.05,,,cost,0.837019069264504,1.5608445040048875,unit,iso_only,SN,,"[""SN""]",False,0.0,,SN_BASIC_2,,,,,,,,,,,
HT,SN,Senegal,,Basic,1.25,3.0,9.35,,,cost,1.2307188171977712,2.0667486800991357,unit,iso_only,SN,,"[""SN""]",False,0.0,,SN_BASIC_3,,,,,,,,,,,
HT,SN,Senegal,,Basic,1.75,4.0,11.0,,,cost,1.6212389894553598,2.5685671014501374,unit,iso_only,SN,,"[""SN""]",False,0.0,,SN_BASIC_4,,,,,,,,,,,
HT,SN,Senegal,,Basic,2.25,5.0,12.65,,,cost,2.0097272376371595,3.06777450036375,unit,iso_only,SN,,"[""SN""]",False,0.0,,SN_BASIC_5,,,,,,,,,,,
HT,SN,Senegal,,Basic,2.5,6.0,13.85,,,cost,2.3967721473537518,3.565127209349571,unit,iso_only,SN,,"[""SN""]",False,0.0,,SN_BASIC_6,,,,,,,,,,,
HT,SN,Senegal,,Basic,3.0,7.0,15.4,,,cost,2.7827233654557464,4.061074524610634,unit,iso_only,SN,,"[""SN""]",False,0.0,,SN_BASIC_7,,,,,,,,,,,
HT,SN,Senegal,,Basic,3.25,8.0,16.55,,,cost,3.1678087062090077,4.5559091874785755,unit,iso_only,SN,,"[""SN""]",False,0.0,,SN_BASIC_8,,,,,,,,,,,
HT,SN,Senegal,,Basic,3.75,9.0,18.05,,,cost,3.5521864099430402,5.049834536776807,unit,iso_only,SN,,"[""SN""]",False,0.0,,SN_BASIC_9,,,,,,,,,,,
HT,SN,Senegal,,Basic,4.0,10.0,19.15,,,cost,3.93597169047857,5.542998622264962,unit,iso_only,SN,,"[""SN""]",False,0.0,,SN_BASIC_10,,,,,,,,,,,
HT,SN,Senegal,,Basic,4.5,11.0,20.6,,,cost,4.319251524943818,6.035513209552805,unit,iso_only,SN,,"[""SN""]",False,0.0,,SN_BASIC_11,,,,,,,,,,,
HT,SN,Senegal,,Basic,4.75,12.0,21.65,,,cost,4.702093485915542,6.527465129401471,unit,iso_only,SN,,"[""SN""]",False,0.0,,SN_BASIC_12,,,,,,,,,,,
HT,SN,Senegal,,Basic,5.25,13.0,23.05,,,cost,5.084551310316765,7.018923433757044,unit,iso_only,SN,,"[""SN""]",False,0.0,,SN_BASIC_13,,,,,,,,,,,
HT,SN,Senegal,,Basic,5.5,14.0,24.05,,,cost,5.466668567838095,7.509944109671952,unit,iso_only,SN,,"[""SN""]",False,0.0,,SN_BASIC_14,,,,,,,,,,,
HT,SN,Senegal,,Basic,6.0,15.0,25.4,,,cost,5.848481166151656,8.000573298504879,unit,iso_only,SN,,"[""SN""]",False,0.0,,SN_BASIC_15,,,,,,,,,,,
HT,SN,Senegal,,Basic,6.5,16.0,26.75,,,cost,6.2300191142707195,8.490849561837875,unit,iso_only,SN,,"[""SN""]",False,0.0,,SN_BASIC_16,,,,,,,,,,,
HT,SN,Senegal,,Basic,6.75,17.0,27.65,,,cost,6.611307796095295,8.980805517982454,unit,iso_only,SN,,"[""SN""]",False,0.0,,SN_BASIC_17,,,,,,,,,,,
HT,SN,Senegal,,Basic,7.25,18.0,28.95,,,cost,6.992368910833512,9.470469050421062,unit,iso_only,SN,,"[""SN""]",False,0.0,,SN_BASIC_18,,,,,,,,,,,
HT,SN,Senegal,,Basic,7.5,19.0,29.8,,,cost,7.3732211809857064,9.959864217566633,unit,iso_only,SN,,"[""SN""]",False,0.0,,SN_BASIC_19,,,,,,,,,,,
HT,SN,Senegal,,Basic,8.0,20.0,31.05,,,cost,7.753880894474319,10.4490119493995,unit,iso_only,SN,,"[""SN""]",False,0.0,,SN_BASIC_20,,,,,,,,,,,
HT,SN,Senegal,,Basic,8.25,21.0,31.9,,,cost,8.134362326071072,10.937930589001327,unit,iso_only,SN,,"[""SN""]",False,0.0,,SN_BASIC_21,,,,,,,,,,,
HT,SN,Senegal,,Basic,8.75,22.0,33.1,,,cost,8.514678069427482,11.426636319214316,unit,iso_only,SN,,"[""SN""]",False,0.0,,SN_BASIC_22,,,,,,,,,,,
HT,SN,Senegal,,Basic,9.0,23.0,33.9,,,cost,8.894839301848595,11.915143502875445,unit,iso_only,SN,,"[""SN""]",False,0.0,,SN_BASIC_23,,,,,,,,,,,
HT,SN,Senegal,,Basic,9.5,24.0,35.05,,,cost,9.274855997747503,12.403464957105541,unit,iso_only,SN,,"[""SN""]",False,0.0,,SN_BASIC_24,,,,,,,,,,,
HT,SN,Senegal,,Basic,9.75,25.0,35.8,,,cost,9.6547371024384,12.891612176633345,unit,iso_only,SN,,"[""SN""]",False,0.0,,SN_BASIC_25,,,,,,,,,,,
HT,SN,Senegal,,Basic,10.25,26.0,36.95,,,cost,10.034490674919718,13.379595517271838,unit,iso_only,SN,,"[""SN""]",False,0.0,,SN_BASIC_26,,,,,,,,,,,
HT,SN,Senegal,,Basic,10.5,27.0,37.65,,,cost,10.414124006153314,13.867424347907008,unit,iso_only,SN,,"[""SN""]",False,0.0,,SN_BASIC_27,,,,,,,,,,,
HT,SN,Senegal,,Basic,11.0,28.0,38.75,,,cost,10.793643717791493,14.35510717736207,unit,iso_only,SN,,"[""SN""]",False,0.0,,SN_BASIC_28,,,,,,,,,,,
HT,SN,Senegal,,Basic,11.25,29.0,39.45,,,cost,11.173055845162821,14.842651761034226,unit,iso_only,SN,,"[""SN""]",False,0.0,,SN_BASIC_29,,,,,,,,,,,
HT,SN,Senegal,,Basic,11.75,30.0,40.5,,,cost,11.552365907479736,15.330065191111462,unit,iso_only,SN,,"[""SN""]",False,0.0,,SN_BASIC_30,,,,,,,,,,,
HT,SN,Senegal,,Moderate,1.5,1.0,7.65,,,cost,1.43601143906304,2.3305496991960064,unit,iso_only,SN,,"[""SN""]",False,0.0,,SN_MODERATE_1,,,,,,,,,,,
HT,SN,Senegal,,Moderate,3.0,2.0,10.95,,,cost,2.760018969073512,4.031899375259464,unit,iso_only,SN,,"[""SN""]",False,0.0,,SN_MODERATE_2,,,,,,,,,,,
HT,SN,Senegal,,Moderate,4.25,3.0,13.85,,,cost,4.065599093513314,5.709569835164609,unit,iso_only,SN,,"[""SN""]",False,0.0,,SN_MODERATE_3,,,,,,,,,,,
HT,SN,Senegal,,Moderate,5.5,4.0,16.8,,,cost,5.3616404909260815,7.374983030840015,unit,iso_only,SN,,"[""SN""]",False,0.0,,SN_MODERATE_4,,,,,,,,,,,
HT,SN,Senegal,,Moderate,6.75,5.0,19.65,,,cost,6.6515861161114795,9.032563159203251,unit,iso_only,SN,,"[""SN""]",False,0.0,,SN_MODERATE_5,,,,,,,,,,,
HT,SN,Senegal,,Moderate,8.0,6.0,22.4,,,cost,7.937201725901256,10.684579217783115,unit,iso_only,SN,,"[""SN""]",False,0.0,,SN_MODERATE_6,,,,,,,,,,,
HT,SN,Senegal,,Moderate,9.5,7.0,25.45,,,cost,9.21953626084724,12.332379095188704,unit,iso_only,SN,,"[""SN""]",False,0.0,,SN_MODERATE_7,,,,,,,,,,,
HT,SN,Senegal,,Moderate,10.75,8.0,28.1,,,cost,10.499273163747025,13.976841015414928,unit,iso_only,SN,,"[""SN""]",False,0.0,,SN_MODERATE_8,,,,,,,,,,,
HT,SN,Senegal,,Moderate,12.0,9.0,30.6,,,cost,11.77688715558912,15.61857499493202,unit,iso_only,SN,,"[""SN""]",False,0.0,,SN_MODERATE_9,,,,,,,,,,,
HT,SN,Senegal,,Moderate,13.25,10.0,33.05,,,cost,13.052723877835714,17.258025183018894,unit,iso_only,SN,,"[""SN""]",False,0.0,,SN_MODERATE_10,,,,,,,,,,,
HT,SN,Senegal,,Moderate,14.5,11.0,35.45,,,cost,14.327044261871457,18.895526876504825,unit,iso_only,SN,,"[""SN""]",False,0.0,,SN_MODERATE_11,,,,,,,,,,,
HT,SN,Senegal,,Moderate,15.75,12.0,37.7,,,cost,15.600051025426628,20.53134056767322,unit,iso_only,SN,,"[""SN""]",False,0.0,,SN_MODERATE_12,,,,,,,,,,,
HT,SN,Senegal,,Moderate,17.0,13.0,39.95,,,cost,16.8719053792703,22.165673412362334,unit,iso_only,SN,,"[""SN""]",False,0.0,,SN_MODERATE_13,,,,,,,,,,,
HT,SN,Senegal,,Moderate,18.25,14.0,42.05,,,cost,18.142738032474288,23.79869337172946,unit,iso_only,SN,,"[""SN""]",False,0.0,,SN_MODERATE_14,,,,,,,,,,,
HT,SN,Senegal,,Moderate,19.5,15.0,44.15,,,cost,19.412656708054968,25.430538869850633,unit,iso_only,SN,,"[""SN""]",False,0.0,,SN_MODERATE_15,,,,,,,,,,,
HT,SN,Senegal,,Moderate,21.0,16.0,46.45,,,cost,20.68175143305216,27.061325591472023,unit,iso_only,SN,,"[""SN""]",False,0.0,,SN_MODERATE_16,,,,,,,,,,,
HT,SN,Senegal,,Moderate,22.25,17.0,48.35,,,cost,21.95009835916589,28.69115139152817,unit,iso_only,SN,,"[""SN""]",False,0.0,,SN_MODERATE_17,,,,,,,,,,,
HT,SN,Senegal,,Moderate,23.5,18.0,50.2,,,cost,23.21776258402054,30.320099920466394,unit,iso_only,SN,,"[""SN""]",False,0.0,,SN_MODERATE_18,,,,,,,,,,,
HT,SN,Senegal,,Moderate,24.75,19.0,52.0,,,cost,24.48480027511712,31.9482433535255,unit,iso_only,SN,,"[""SN""]",False,0.0,,SN_MODERATE_19,,,,,,,,,,,
HT,SN,Senegal,,Moderate,26.0,20.0,53.75,,,cost,25.75126029622296,33.5756444806465,unit,iso_only,SN,,"[""SN""]",False,0.0,,SN_MODERATE_20,,,,,,,,,,,
HT,SN,Senegal,,Moderate,27.25,21.0,55.45,,,cost,27.01718547165322,35.202358331074386,unit,iso_only,SN,,"[""SN""]",False,0.0,,SN_MODERATE_21,,,,,,,,,,,
HT,SN,Senegal,,Moderate,28.5,22.0,57.05,,,cost,28.282613582362455,36.828433453335755,unit,iso_only,SN,,"[""SN""]",False,0.0,,SN_MODERATE_22,,,,,,,,,,,
HT,SN,Senegal,,Moderate,29.75,23.0,58.65,,,cost,29.547578160265793,38.453912935941545,unit,iso_only,SN,,"[""SN""]",False,0.0,,SN_MODERATE_23,,,,,,,,,,,
HT,SN,Senegal,,Moderate,31.0,24.0,60.15,,,cost,30.812109128602515,40.07883523025423,unit,iso_only,SN,,"[""SN""]",False,0.0,,SN_MODERATE_24,,,,,,,,,,,
HT,SN,Senegal,,Moderate,32.25,25.0,61.65,,,cost,32.0762333233152,41.70323482046003,unit,iso_only,SN,,"[""SN""]",False,0.0,,SN_MODERATE_25,,,,,,,,,,,
HT,SN,Senegal,,Moderate,33.5,26.0,63.1,,,cost,33.339974921399154,43.32714277399791,unit,iso_only,SN,,"[""SN""]",False,0.0,,SN_MODERATE_26,,,,,,,,,,,
HT,SN,Senegal,,Moderate,34.75,27.0,64.5,,,cost,34.603355795739944,44.950587197525834,unit,iso_only,SN,,"[""SN""]",False,0.0,,SN_MODERATE_27,,,,,,,,,,,
HT,SN,Senegal,,Moderate,36.25,28.0,66.05,,,cost,35.86639581129448,46.5735936175134,unit,iso_only,SN,,"[""SN""]",False,0.0,,SN_MODERATE_28,,,,,,,,,,,
HT,SN,Senegal,,Moderate,37.5,29.0,67.35,,,cost,37.12911307404847,48.19618530015228,unit,iso_only,SN,,"[""SN""]",False,0.0,,SN_MODERATE_29,,,,,,,,,,,
HT,SN,Senegal,,Moderate,38.75,30.0,68.6,,,cost,38.391524141639216,49.81838352200639,unit,iso_only,SN,,"[""SN""]",False,0.0,,SN_MODERATE_30,,,,,,,,,,,
HT,SN,Senegal,,Large,2.75,1.0,9.35,,,cost,2.6808202454630408,3.9301290154200075,unit,iso_only,SN,,"[""SN""]",False,0.0,,SN_LARGE_1,,,,,,,,,,,
HT,SN,Senegal,,Large,5.5,2.0,14.45,,,cost,5.249636581873513,7.231058007707464,unit,iso_only,SN,,"[""SN""]",False,0.0,,SN_LARGE_2,,,,,,,,,,,
HT,SN,Senegal,,Large,8.0,3.0,19.25,,,cost,7.800025512713314,10.508307783836608,unit,iso_only,SN,,"[""SN""]",False,0.0,,SN_LARGE_3,,,,,,,,,,,
HT,SN,Senegal,,Large,10.5,4.0,23.95,,,cost,10.34087571652608,13.773300295736012,unit,iso_only,SN,,"[""SN""]",False,0.0,,SN_LARGE_4,,,,,,,,,,,
HT,SN,Senegal,,Large,13.0,5.0,28.45,,,cost,12.87563014811148,17.030459740323252,unit,iso_only,SN,,"[""SN""]",False,0.0,,SN_LARGE_5,,,,,,,,,,,
HT,SN,Senegal,,Large,15.5,6.0,32.85,,,cost,15.406054564301257,20.282055115127115,unit,iso_only,SN,,"[""SN""]",False,0.0,,SN_LARGE_6,,,,,,,,,,,
HT,SN,Senegal,,Large,18.25,7.0,37.35,,,cost,17.93319790564724,23.529434308756702,unit,iso_only,SN,,"[""SN""]",False,0.0,,SN_LARGE_7,,,,,,,,,,,
HT,SN,Senegal,,Large,20.75,8.0,41.3,,,cost,20.457743614947024,26.773475545206924,unit,iso_only,SN,,"[""SN""]",False,0.0,,SN_LARGE_8,,,,,,,,,,,
HT,SN,Senegal,,Large,23.25,9.0,45.1,,,cost,22.980166413189124,30.014788840948025,unit,iso_only,SN,,"[""SN""]",False,0.0,,SN_LARGE_9,,,,,,,,,,,
HT,SN,Senegal,,Large,25.75,10.0,48.7,,,cost,25.500811941835714,33.25381834525889,unit,iso_only,SN,,"[""SN""]",False,0.0,,SN_LARGE_10,,,,,,,,,,,
HT,SN,Senegal,,Large,28.25,11.0,52.2,,,cost,28.01994113227146,36.490899354968825,unit,iso_only,SN,,"[""SN""]",False,0.0,,SN_LARGE_11,,,,,,,,,,,
HT,SN,Senegal,,Large,30.75,12.0,55.45,,,cost,30.537756702226627,39.726292362361214,unit,iso_only,SN,,"[""SN""]",False,0.0,,SN_LARGE_12,,,,,,,,,,,
HT,SN,Senegal,,Large,33.25,13.0,58.6,,,cost,33.0544198624703,42.960204523274335,unit,iso_only,SN,,"[""SN""]",False,0.0,,SN_LARGE_13,,,,,,,,,,,
HT,SN,Senegal,,Large,35.75,14.0,61.6,,,cost,35.57006132207429,46.192803798865455,unit,iso_only,SN,,"[""SN""]",False,0.0,,SN_LARGE_14,,,,,,,,,,,
HT,SN,Senegal,,Large,38.25,15.0,64.5,,,cost,38.084788804054966,49.42422861321063,unit,iso_only,SN,,"[""SN""]",False,0.0,,SN_LARGE_15,,,,,,,,,,,
HT,SN,Senegal,,Large,41.0,16.0,67.45,,,cost,40.598692335452164,52.65459465105603,unit,iso_only,SN,,"[""SN""]",False,0.0,,SN_LARGE_16,,,,,,,,,,,
HT,SN,Senegal,,Large,43.5,17.0,70.05,,,cost,43.11184806796589,55.88399976733617,unit,iso_only,SN,,"[""SN""]",False,0.0,,SN_LARGE_17,,,,,,,,,,,
HT,SN,Senegal,,Large,46.0,18.0,72.55,,,cost,45.62432109922054,59.11252761249839,unit,iso_only,SN,,"[""SN""]",False,0.0,,SN_LARGE_18,,,,,,,,,,,
HT,SN,Senegal,,Large,48.5,19.0,74.95,,,cost,48.13616759671713,62.340250361781514,unit,iso_only,SN,,"[""SN""]",False,0.0,,SN_LARGE_19,,,,,,,,,,,
HT,SN,Senegal,,Large,51.0,20.0,77.25,,,cost,50.64743642422297,65.56723080512651,unit,iso_only,SN,,"[""SN""]",False,0.0,,SN_LARGE_20,,,,,,,,,,,
HT,SN,Senegal,,Large,53.5,21.0,79.45,,,cost,53.158170406053216,68.79352397177838,unit,iso_only,SN,,"[""SN""]",False,0.0,,SN_LARGE_21,,,,,,,,,,,
HT,SN,Senegal,,Large,56.0,22.0,81.55,,,cost,55.668407323162455,72.01917841026375,unit,iso_only,SN,,"[""SN""]",False,0.0,,SN_LARGE_22,,,,,,,,,,,
HT,SN,Senegal,,Large,58.5,23.0,83.55,,,cost,58.17818070746579,75.24423720909354,unit,iso_only,SN,,"[""SN""]",False,0.0,,SN_LARGE_23,,,,,,,,,,,
HT,SN,Senegal,,Large,61.0,24.0,85.5,,,cost,60.68752048220252,78.46873881963025,unit,iso_only,SN,,"[""SN""]",False,0.0,,SN_LARGE_24,,,,,,,,,,,
HT,SN,Senegal,,Large,63.5,25.0,87.35,,,cost,63.1964534833152,81.69271772606004,unit,iso_only,SN,,"[""SN""]",False,0.0,,SN_LARGE_25,,,,,,,,,,,
HT,SN,Senegal,,Large,66.0,26.0,89.1,,,cost,65.70500388779917,84.91620499582193,unit,iso_only,SN,,"[""SN""]",False,0.0,,SN_LARGE_26,,,,,,,,,,,
HT,SN,Senegal,,Large,68.5,27.0,90.8,,,cost,68.21319356853995,88.13922873557384,unit,iso_only,SN,,"[""SN""]",False,0.0,,SN_LARGE_27,,,,,,,,,,,
HT,SN,Senegal,,Large,71.25,28.0,92.6,,,cost,70.72104239049449,91.36181447178542,unit,iso_only,SN,,"[""SN""]",False,0.0,,SN_LARGE_28,,,,,,,,,,,
HT,SN,Senegal,,Large,73.75,29.0,94.2,,,cost,73.22856845964847,94.58398547064829,unit,iso_only,SN,,"[""SN""]",True,0.3839854706482839,,SN_LARGE_29,,,,,,,,,,,
HT,SN,Senegal,,Large,76.25,30.0,95.7,,,cost,75.7357883336392,97.80576300872639,unit,iso_only,SN,,"[""SN""]",True,2.1057630087263846,,SN_LARGE_30,,,,,,,,,,,
HT,SN,Senegal,,Unlimited,3.75,1.0,10.7,,,cost,3.6248832442368006,5.143249968844289,unit,iso_only,SN,,"[""SN""]",False,0.0,,SN_UNLIMITED_1,,,,,,,,,,,
HT,SN,Senegal,,Unlimited,7.0,2.0,16.55,,,cost,6.876420124965041,9.321474860580079,unit,iso_only,SN,,"[""SN""]",False,0.0,,SN_UNLIMITED_2,,,,,,,,,,,
HT,SN,Senegal,,Unlimited,10.25,3.0,22.35,,,cost,10.066532320457712,13.42076903178816,unit,iso_only,SN,,"[""SN""]",False,0.0,,SN_UNLIMITED_3,,,,,,,,,,,
HT,SN,Senegal,,Unlimited,13.5,4.0,28.05,,,cost,13.2248487591936,17.479205655563774,unit,iso_only,SN,,"[""SN""]",False,0.0,,SN_UNLIMITED_4,,,,,,,,,,,
HT,SN,Senegal,,Unlimited,16.5,5.0,33.15,,,cost,16.362845957171597,21.511532054965503,unit,iso_only,SN,,"[""SN""]",False,0.0,,SN_UNLIMITED_5,,,,,,,,,,,
HT,SN,Senegal,,Unlimited,19.75,6.0,38.35,,,cost,19.48640977049752,25.525311555089313,unit,iso_only,SN,,"[""SN""]",False,0.0,,SN_UNLIMITED_6,,,,,,,,,,,
HT,SN,Senegal,,Unlimited,22.75,7.0,43.0,,,cost,22.599036667677467,29.525037117965546,unit,iso_only,SN,,"[""SN""]",False,0.0,,SN_UNLIMITED_7,,,,,,,,,,,
HT,SN,Senegal,,Unlimited,26.0,8.0,47.65,,,cost,25.703004791370084,33.51363615691056,unit,iso_only,SN,,"[""SN""]",False,0.0,,SN_UNLIMITED_8,,,,,,,,,,,
HT,SN,Senegal,,Unlimited,29.0,9.0,51.85,,,cost,28.799896544870403,37.49314206015847,unit,iso_only,SN,,"[""SN""]",False,0.0,,SN_UNLIMITED_9,,,,,,,,,,,
HT,SN,Senegal,,Unlimited,32.25,10.0,56.1,,,cost,31.89086406638571,41.46503532530564,unit,iso_only,SN,,"[""SN""]",False,0.0,,SN_UNLIMITED_10,,,,,,,,,,,
HT,SN,Senegal,,Unlimited,35.25,11.0,59.85,,,cost,34.97677712719819,45.430433608449675,unit,iso_only,SN,,"[""SN""]",False,0.0,,SN_UNLIMITED_11,,,,,,,,,,,
HT,SN,Senegal,,Unlimited,38.25,12.0,63.4,,,cost,38.058311453075426,49.390205217201924,unit,iso_only,SN,,"[""SN""]",False,0.0,,SN_UNLIMITED_12,,,,,,,,,,,
HT,SN,Senegal,,Unlimited,41.5,13.0,67.0,,,cost,41.136004413247655,53.34504067102324,unit,iso_only,SN,,"[""SN""]",False,0.0,,SN_UNLIMITED_13,,,,,,,,,,,
HT,SN,Senegal,,Unlimited,44.5,14.0,70.25,,,cost,44.210291704620964,57.29549984043794,unit,iso_only,SN,,"[""SN""]",False,0.0,,SN_UNLIMITED_14,,,,,,,,,,,
HT,SN,Senegal,,Unlimited,47.5,15.0,73.3,,,cost,47.281532403916565,61.242044139032785,unit,iso_only,SN,,"[""SN""]",False,0.0,SN|Unlimited|15,SN_UNLIMITED_15,73.3,SN|Unlimited|15,P2,absolute,6.0,P2 (-6 USD),73.3,67.3,1.42,1.42,1.543157894736842
HT,SN,Senegal,,Unlimited,50.75,16.0,76.4,,,cost,50.35002660126721,65.18505918262836,unit,iso_only,SN,,"[""SN""]",False,0.0,,SN_UNLIMITED_16,,,,,,,,,,,
HT,SN,Senegal,,Unlimited,53.75,17.0,79.2,,,cost,53.41602813567296,69.12487115433974,unit,iso_only,SN,,"[""SN""]",False,0.0,,SN_UNLIMITED_17,,,,,,,,,,,
HT,SN,Senegal,,Unlimited,56.75,18.0,81.8,,,cost,56.47975399921513,73.06175888899145,unit,iso_only,SN,,"[""SN""]",False,0.0,,SN_UNLIMITED_18,,,,,,,,,,,
HT,SN,Senegal,,Unlimited,60.0,19.0,84.55,,,cost,59.54139141689707,76.99596297071272,unit,iso_only,SN,,"[""SN""]",False,0.0,,SN_UNLIMITED_19,,,,,,,,,,,
HT,SN,Senegal,,Unlimited,63.0,20.0,86.95,,,cost,62.601103267943195,80.92769269930702,unit,iso_only,SN,,"[""SN""]",False,0.0,,SN_UNLIMITED_20,,,,,,,,,,,
HT,SN,Senegal,,Unlimited,66.0,21.0,89.2,,,cost,65.65903230007072,84.85713150559089,unit,iso_only,SN,,"[""SN""]",False,0.0,,SN_UNLIMITED_21,,,,,,,,,,,
HT,SN,Senegal,,Unlimited,69.25,22.0,91.55,,,cost,68.71530444979484,88.78444121798638,unit,iso_only,SN,,"[""SN""]",False,0.0,,SN_UNLIMITED_22,,,,,,,,,,,
