Provider,ISO,Country,URL,Plan,GB,Days,Price,Currency,Price_USD,ISO3,Type,Cost,Cost_Floor_Reference,SurfaceModeUsed,PricingSourceUsed,PricingUnitIdUsed,PricingRegionUsed,PricingUnitCountriesUsed,Is_Below_Cost_Floor,Cost_Floor_Gap,sku_scope_key,SKU,OverridePrice,PromoScopeKey,PromoCode,PromoType,PromoValue,PromoLabel,PromoBasePrice,FinalPriceAfterPromo,CompetitorTargetPricePerGB,CompetitorMinPricePerGB,HTPricePerGB,EUR_TO_USD
HT,RW,Rwanda,,Moderate,29.75,23.0,72.9,USD,72.9,,cost,55.42326875551816,71.70417535084083,unit,iso_only,RW,,"[""RW""]",False,0.0,,RW_MODERATE_23,,,,,,,,,,,,1.1401
HT,RW,Rwanda,,Moderate,31.0,24.0,74.35,USD,74.35,,cost,57.79518699963497,74.75209029453094,unit,iso_only,RW,,"[""RW""]",True,0.40209029453095013,,RW_MODERATE_24,,,,,,,,,,,,1.1401
HT,RW,Rwanda,,Moderate,32.25,25.0,75.65,USD,75.65,,cost,60.1663422464,77.79902478662399,unit,iso_only,RW,,"[""RW""]",True,2.1490247866239827,,RW_MODERATE_25,,,,,,,,,,,,1.1401
HT,RW,Rwanda,,Moderate,33.5,26.0,76.9,USD,76.9,,cost,62.53677984532046,80.8450371012368,unit,iso_only,RW,,"[""RW""]",True,3.9450371012367924,,RW_MODERATE_26,,,,,,,,,,,,1.1401
HT,RW,Rwanda,,Moderate,34.75,27.0,78.05,USD,78.05,,cost,64.90654082401656,83.89017995886128,unit,iso_only,RW,,"[""RW""]",True,5.840179958861285,,RW_MODERATE_27,,,,,,,,,,,,1.1401
HT,RW,Rwanda,,Moderate,36.25,28.0,79.5,USD,79.5,,cost,67.27566244377721,86.93450124025371,unit,iso_only,RW,,"[""RW""]",True,7.434501240253709,,RW_MODERATE_28,,,,,,,,,,,,1.1401
HT,RW,Rwanda,,Moderate,37.5,29.0,80.5,USD,80.5,,cost,69.64417866653679,89.97804458649978,unit,iso_only,RW,,"[""RW""]",True,9.478044586499777,,RW_MODERATE_29,,,,,,,,,,,,1.1401
HT,RW,Rwanda,,Moderate,38.75,30.0,81.45,USD,81.45,,cost,72.01212054994674,93.02084990668158,unit,iso_only,RW,,"[""RW""]",True,11.570849906681573,,RW_MODERATE_30,,,,,,,,,,,,1.1401
HT,RW,Rwanda,,Large,2.75,1.0,11.0,USD,11.0,,cost,5.028494049280001,6.946889853324801,unit,iso_only,RW,,"[""RW""]",False,0.0,,RW_LARGE_1,,,,,,,,,,,,1.1401
HT,RW,Rwanda,,Large,5.5,2.0,19.2,USD,19.2,,cost,9.846899044241606,13.138540271850465,unit,iso_only,RW,,"[""RW""]",False,0.0,,RW_LARGE_2,,,,,,,,,,,,1.1401
HT,RW,Rwanda,,Large,8.0,3.0,27.15,USD,27.15,,cost,14.630739208005519,19.285774882287093,unit,iso_only,RW,,"[""RW""]",False,0.0,,RW_LARGE_3,,,,,,,,,,,,1.1401
HT,RW,Rwanda,,Large,10.5,4.0,35.1,USD,35.1,,cost,19.39668729856,25.410018178649597,unit,iso_only,RW,,"[""RW""]",False,0.0,,RW_LARGE_4,,,,,,,,,,,,1.1401
HT,RW,Rwanda,,Large,13.0,5.0,42.75,USD,42.75,,cost,24.15120136834306,31.519568758320833,unit,iso_only,RW,,"[""RW""]",False,0.0,,RW_LARGE_5,,,,,,,,,,,,1.1401
HT,RW,Rwanda,,Large,15.5,6.0,50.1,USD,50.1,,cost,28.897593499817486,37.61868264726547,unit,iso_only,RW,,"[""RW""]",False,0.0,,RW_LARGE_6,,,,,,,,,,,,1.1401
HT,RW,Rwanda,,Large,18.25,7.0,57.7,USD,57.7,,cost,33.637831221888604,43.709888120126855,unit,iso_only,RW,,"[""RW""]",False,0.0,,RW_LARGE_7,,,,,,,,,,,,1.1401
HT,RW,Rwanda,,Large,20.75,8.0,64.15,USD,64.15,,cost,38.37319648848321,49.79483248770093,unit,iso_only,RW,,"[""RW""]",False,0.0,,RW_LARGE_8,,,,,,,,,,,,1.1401
HT,RW,Rwanda,,Large,23.25,9.0,70.1,USD,70.1,,cost,43.104579747840006,55.87465997597441,unit,iso_only,RW,,"[""RW""]",False,0.0,,RW_LARGE_9,,,,,,,,,,,,1.1401
HT,RW,Rwanda,,Large,25.75,10.0,75.7,USD,75.7,,cost,47.832629329901536,61.95020368892347,unit,iso_only,RW,,"[""RW""]",False,0.0,,RW_LARGE_10,,,,,,,,,,,,1.1401
HT,RW,Rwanda,,Large,28.25,11.0,80.8,USD,80.8,,cost,52.557834671405416,68.02209255275596,unit,iso_only,RW,,"[""RW""]",False,0.0,,RW_LARGE_11,,,,,,,,,,,,1.1401
HT,RW,Rwanda,,Large,30.75,12.0,85.55,USD,85.55,,cost,57.28057601601104,74.09081518057418,unit,iso_only,RW,,"[""RW""]",False,0.0,,RW_LARGE_12,,,,,,,,,,,,1.1401
HT,RW,Rwanda,,Large,33.25,13.0,89.9,USD,89.9,,cost,62.00115575153959,80.15676014072838,unit,iso_only,RW,,"[""RW""]",False,0.0,,RW_LARGE_13,,,,,,,,,,,,1.1401
HT,RW,Rwanda,,Large,35.75,14.0,93.95,USD,93.95,,cost,66.71981905287399,86.22024248294306,unit,iso_only,RW,,"[""RW""]",False,0.0,,RW_LARGE_14,,,,,,,,,,,,1.1401
HT,RW,Rwanda,,Large,38.25,15.0,97.65,USD,97.65,,cost,71.43676797927117,92.28152185336344,unit,iso_only,RW,,"[""RW""]",False,0.0,,RW_LARGE_15,,,,,,,,,,,,1.1401
HT,RW,Rwanda,,Large,41.0,16.0,101.5,USD,101.5,,cost,76.15217139712001,98.34081524529921,unit,iso_only,RW,,"[""RW""]",False,0.0,,RW_LARGE_16,,,,,,,,,,,,1.1401
HT,RW,Rwanda,,Large,43.5,17.0,104.6,USD,104.6,,cost,80.86617214642291,104.39830620815344,unit,iso_only,RW,,"[""RW""]",False,0.0,,RW_LARGE_17,,,,,,,,,,,,1.1401
HT,RW,Rwanda,,Large,46.0,18.0,107.45,USD,107.45,,cost,85.57889233272482,110.4541516475514,unit,iso_only,RW,,"[""RW""]",True,3.004151647551396,,RW_LARGE_18,,,,,,,,,,,,1.1401
HT,RW,Rwanda,,Large,48.5,19.0,110.0,USD,110.0,,cost,90.29043731107333,116.50848694472923,unit,iso_only,RW,,"[""RW""]",True,6.508486944729228,,RW_LARGE_19,,,,,,,,,,,,1.1401
HT,RW,Rwanda,,Large,51.0,20.0,112.4,USD,112.4,,cost,95.00089873668612,122.56142987664167,unit,iso_only,RW,,"[""RW""]",True,10.161429876641662,,RW_LARGE_20,,,,,,,,,,,,1.1401
HT,RW,Rwanda,,Large,53.5,21.0,114.55,USD,114.55,,cost,99.71035693640135,128.61308366327575,unit,iso_only,RW,,"[""RW""]",True,14.063083663275748,,RW_LARGE_21,,,,,,,,,,,,1.1401
HT,RW,Rwanda,,Large,56.0,22.0,116.5,USD,116.5,,cost,104.4188827770761,134.66353936854279,unit,iso_only,RW,,"[""RW""]",True,18.163539368542786,,RW_LARGE_22,,,,,,,,,,,,1.1401
HT,RW,Rwanda,,Large,58.5,23.0,118.25,USD,118.25,,cost,109.12653915551816,140.71287781484085,unit,iso_only,RW,,"[""RW""]",True,22.46287781484085,,RW_LARGE_23,,,,,,,,,,,,1.1401
HT,RW,Rwanda,,Large,61.0,24.0,119.9,USD,119.9,,cost,113.83338219963498,146.76117112653094,unit,iso_only,RW,,"[""RW""]",True,26.861171126530934,,RW_LARGE_24,,,,,,,,,,,,1.1401
HT,RW,Rwanda,,Large,63.5,25.0,121.35,USD,121.35,,cost,118.5394622464,152.80848398662403,unit,iso_only,RW,,"[""RW""]",True,31.45848398662403,,RW_LARGE_25,,,,,,,,,,,,1.1401
HT,RW,Rwanda,,Large,66.0,26.0,122.65,USD,122.65,,cost,123.24482464532046,158.85487466923678,unit,iso_only,RW,,"[""RW""]",True,36.20487466923677,,RW_LARGE_26,,,,,,,,,,,,1.1401
HT,RW,Rwanda,,Large,68.5,27.0,123.85,USD,123.85,,cost,127.94951042401658,164.9003958948613,unit,iso_only,RW,,"[""RW""]",True,41.05039589486131,,RW_LARGE_27,,,,,,,,,,,,1.1401
HT,RW,Rwanda,,Large,71.25,28.0,125.2,USD,125.2,,cost,132.6535568437772,170.94509554425372,unit,iso_only,RW,,"[""RW""]",True,45.745095544253715,,RW_LARGE_28,,,,,,,,,,,,1.1401
HT,RW,Rwanda,,Large,73.75,29.0,126.15,USD,126.15,,cost,137.3569978665368,176.9890172584998,unit,iso_only,RW,,"[""RW""]",True,50.83901725849981,,RW_LARGE_29,,,,,,,,,,,,1.1401
HT,RW,Rwanda,,Large,76.25,30.0,126.95,USD,126.95,,cost,142.05986454994672,183.03220094668154,unit,iso_only,RW,,"[""RW""]",True,56.08220094668154,,RW_LARGE_30,,,,,,,,,,,,1.1401
HT,RW,Rwanda,,Unlimited,3.75,1.0,13.45,USD,13.45,,cost,6.799301017600001,9.222376807616001,unit,iso_only,RW,,"[""RW""]",False,0.0,,RW_UNLIMITED_1,,,,,,,,,,,,1.1401
HT,RW,Rwanda,,Unlimited,7.0,2.0,23.5,USD,23.5,,cost,12.89830518747202,17.059597165901547,unit,iso_only,RW,,"[""RW""]",False,0.0,,RW_UNLIMITED_2,,,,,,,,,,,,1.1401
HT,RW,Rwanda,,Unlimited,10.25,3.0,34.0,USD,34.0,,cost,18.88209325335173,24.748764830556972,unit,iso_only,RW,,"[""RW""]",False,0.0,,RW_UNLIMITED_3,,,,,,,,,,,,1.1401
HT,RW,Rwanda,,Unlimited,13.5,4.0,44.35,USD,44.35,,cost,24.806241075200003,32.361294781632004,unit,iso_only,RW,,"[""RW""]",False,0.0,,RW_UNLIMITED_4,,,,,,,,,,,,1.1401
HT,RW,Rwanda,,Unlimited,16.5,5.0,53.5,USD,53.5,,cost,30.692275494476853,39.92484901040276,unit,iso_only,RW,,"[""RW""]",False,0.0,,RW_UNLIMITED_5,,,,,,,,,,,,1.1401
HT,RW,Rwanda,,Unlimited,19.75,6.0,62.9,USD,62.9,,cost,36.551236786058276,47.453614270084884,unit,iso_only,RW,,"[""RW""]",False,0.0,,RW_UNLIMITED_6,,,,,,,,,,,,1.1401
HT,RW,Rwanda,,Unlimited,22.75,7.0,70.9,USD,70.9,,cost,42.389683379628664,54.95601814282283,unit,iso_only,RW,,"[""RW""]",False,0.0,RW|Unlimited|7,RW_UNLIMITED_7,70.9,RW|Unlimited|7,P6,percentage,20.0,P6 (-20%),70.9,56.72,2.5476190476190474,2.5476190476190474,3.1164835164835165,1.1401
HT,RW,Rwanda,,Unlimited,26.0,8.0,79.0,USD,79.0,,cost,48.21188845494404,62.43755166460309,unit,iso_only,RW,,"[""RW""]",False,0.0,,RW_UNLIMITED_8,,,,,,,,,,,,1.1401
HT,RW,Rwanda,,Unlimited,29.0,9.0,85.75,USD,85.75,,cost,54.02082017280001,69.902028922048,unit,iso_only,RW,,"[""RW""]",False,0.0,,RW_UNLIMITED_9,,,,,,,,,,,,1.1401
HT,RW,Rwanda,,Unlimited,32.25,10.0,92.65,USD,92.65,,cost,59.81863963300513,77.35222692841158,unit,iso_only,RW,,"[""RW""]",False,0.0,,RW_UNLIMITED_10,,,,,,,,,,,,1.1401
HT,RW,Rwanda,,Unlimited,35.25,11.0,98.3,USD,98.3,,cost,65.60697829135137,84.79024210438651,unit,iso_only,RW,,"[""RW""]",False,0.0,,RW_UNLIMITED_11,,,,,,,,,,,,1.1401
HT,RW,Rwanda,,Unlimited,38.25,12.0,103.45,USD,103.45,,cost,71.38710362670346,92.21770316031396,unit,iso_only,RW,,"[""RW""]",False,0.0,,RW_UNLIMITED_12,,,,,,,,,,,,1.1401
HT,RW,Rwanda,,Unlimited,41.5,13.0,108.75,USD,108.75,,cost,77.16002359846529,99.63590532402789,unit,iso_only,RW,,"[""RW""]",False,0.0,,RW_UNLIMITED_13,,,,,,,,,,,,1.1401
HT,RW,Rwanda,,Unlimited,44.5,14.0,113.05,USD,113.05,,cost,82.92655545624662,107.0458987612769,unit,iso_only,RW,,"[""RW""]",False,0.0,,RW_UNLIMITED_14,,,,,,,,,,,,1.1401
HT,RW,Rwanda,,Unlimited,47.5,15.0,116.9,USD,116.9,,cost,88.6873727309039,114.44854895921152,unit,iso_only,RW,,"[""RW""]",False,0.0,RW|Unlimited|15,RW_UNLIMITED_15,116.9,RW|Unlimited|15,P5,percentage,15.0,P5 (-15%),116.9,99.365,2.2,2.2,2.4610526315789474,1.1401
HT,RW,Rwanda,,Unlimited,50.75,16.0,120.9,USD,120.9,,cost,94.44303831040001,121.84457922886402,unit,iso_only,RW,,"[""RW""]",True,0.9445792288640149,,RW_UNLIMITED_16,,,,,,,,,,,,1.1401
HT,RW,Rwanda,,Unlimited,53.75,17.0,124.1,USD,124.1,,cost,100.1940283280764,129.23460140157817,unit,iso_only,RW,,"[""RW""]",True,5.1346014015781805,,RW_UNLIMITED_17,,,,,,,,,,,,1.1401
HT,RW,Rwanda,,Unlimited,56.75,18.0,126.95,USD,126.95,,cost,105.94074980241606,136.61913849610465,unit,iso_only,RW,,"[""RW""]",True,9.669138496104651,,RW_UNLIMITED_18,,,,,,,,,,,,1.1401
HT,RW,Rwanda,,Unlimited,60.0,19.0,130.0,USD,130.0,,cost,111.68355391691107,143.9986417832307,unit,iso_only,RW,,"[""RW""]",True,13.99864178323071,,RW_UNLIMITED_19,,,,,,,,,,,,1.1401
HT,RW,Rwanda,,Unlimited,63.0,20.0,132.3,USD,132.3,,cost,117.42274618895371,151.37350385280553,unit,iso_only,RW,,"[""RW""]",True,19.073503852805516,,RW_UNLIMITED_20,,,,,,,,,,,,1.1401
HT,RW,Rwanda,,Unlimited,66.0,21.0,134.35,USD,134.35,,cost,123.15859437467118,158.74406877145248,unit,iso_only,RW,,"[""RW""]",True,24.39406877145248,,RW_UNLIMITED_21,,,,,,,,,,,,1.1401
HT,RW,Rwanda,,Unlimited,69.25,22.0,136.6,USD,136.6,,cost,128.89133469692035,166.11064008554266,unit,iso_only,RW,,"[""RW""]",True,29.51064008554266,,RW_UNLIMITED_22,,,,,,,,,,,,1.1401
HT,RW,Rwanda,,Unlimited,72.25,23.0,138.25,USD,138.25,,cost,134.62117681172717,173.47348720306942,unit,iso_only,RW,,"[""RW""]",True,35.223487203069425,,RW_UNLIMITED_23,,,,,,,,,,,,1.1401
HT,RW,Rwanda,,Unlimited,75.25,24.0,139.7,USD,139.7,,cost,140.34830781211653,180.83285053856974,unit,iso_only,RW,,"[""RW""]",True,41.132850538569755,,RW_UNLIMITED_24,,,,,,,,,,,,1.1401
HT,RW,Rwanda,,Unlimited,78.25,25.0,141.0,USD,141.0,,cost,146.072895488,188.18894570208,unit,iso_only,RW,,"[""RW""]",True,47.18894570207999,,RW_UNLIMITED_25,,,,,,,,,,,,1.1401
HT,RW,Rwanda,,Unlimited,81.5,26.0,142.45,USD,142.45,,cost,151.79509100440154,195.54196694065598,unit,iso_only,RW,,"[""RW""]",True,53.09196694065599,,RW_UNLIMITED_26,,,,,,,,,,,,1.1401
HT,RW,Rwanda,,Unlimited,84.5,27.0,143.45,USD,143.45,,cost,157.51503112005523,202.89208998927097,unit,iso_only,RW,,"[""RW""]",True,59.44208998927098,,RW_UNLIMITED_27,,,,,,,,,,,,1.1401
HT,RW,Rwanda,,Unlimited,87.5,28.0,144.3,USD,144.3,,cost,163.23284003925733,210.23947445044567,unit,iso_only,RW,,"[""RW""]",True,65.93947445044566,,RW_UNLIMITED_28,,,,,,,,,,,,1.1401
HT,RW,Rwanda,,Unlimited,90.5,29.0,145.0,USD,145.0,,cost,168.94863096845597,217.58426579446592,unit,iso_only,RW,,"[""RW""]",True,72.58426579446592,,RW_UNLIMITED_29,,,,,,,,,,,,1.1401
HT,RW,Rwanda,,Unlimited,93.75,30.0,145.9,USD,145.9,,cost,174.6625074331558,224.92659705160523,unit,iso_only,RW,,"[""RW""]",True,79.02659705160522,,RW_UNLIMITED_30,,,,,,,,,,,,1.1401
HT,SA,Saudi Arabia,,Basic,0.5,1.0,4.9,USD,4.9,,cost,0.82002558976,1.5390078828416,unit,iso_only,SA,,"[""SA""]",False,0.0,,SA_BASIC_1,,,,,,,,,,,,1.1401
HT,SA,Saudi Arabia,,Basic,1.0,2.0,6.0,USD,6.0,,cost,1.5700214947472018,2.5027526207501545,unit,iso_only,SA,,"[""SA""]",False,0.0,,SA_BASIC_2,,,,,,,,,,,,1.1401
HT,SA,Saudi Arabia,,Basic,1.25,3.0,6.8,USD,6.8,,cost,2.308495789335173,3.451692089295697,unit,iso_only,SA,,"[""SA""]",False,0.0,,SA_BASIC_3,,,,,,,,,,,,1.1401
HT,SA,Saudi Arabia,,Basic,1.75,4.0,7.85,USD,7.85,,cost,3.0410060595199995,4.392967786483199,unit,iso_only,SA,,"[""SA""]",False,0.0,,SA_BASIC_4,,,,,,,,,,,,1.1401
HT,SA,Saudi Arabia,,Basic,2.25,5.0,8.9,USD,8.9,,cost,3.7697049894476846,5.329345911440275,unit,iso_only,SA,,"[""SA""]",False,0.0,,SA_BASIC_5,,,,,,,,,,,,1.1401
HT,SA,Saudi Arabia,,Basic,2.5,6.0,9.65,USD,9.65,,cost,4.495696606605827,6.262245139488487,unit,iso_only,SA,,"[""SA""]",False,0.0,,SA_BASIC_6,,,,,,,,,,,,1.1401
HT,SA,Saudi Arabia,,Basic,3.0,7.0,10.65,USD,10.65,,cost,5.219636753962866,7.192508228842283,unit,iso_only,SA,,"[""SA""]",False,0.0,,SA_BASIC_7,,,,,,,,,,,,1.1401
HT,SA,Saudi Arabia,,Basic,3.25,8.0,11.35,USD,11.35,,cost,5.941952749494403,8.120684283100308,unit,iso_only,SA,,"[""SA""]",False,0.0,,SA_BASIC_8,,,,,,,,,,,,1.1401
HT,SA,Saudi Arabia,,Basic,3.75,9.0,12.35,USD,12.35,,cost,6.66294140928,9.0471547109248,unit,iso_only,SA,,"[""SA""]",False,0.0,,SA_BASIC_9,,,,,,,,,,,,1.1401
HT,SA,Saudi Arabia,,Basic,4.0,10.0,13.05,USD,13.05,,cost,7.3828188433005115,9.972197213641156,unit,iso_only,SA,,"[""SA""]",False,0.0,,SA_BASIC_10,,,,,,,,,,,,1.1401
HT,SA,Saudi Arabia,,Basic,4.5,11.0,14.05,USD,14.05,,cost,8.101748197135134,10.896021433318648,unit,iso_only,SA,,"[""SA""]",False,0.0,,SA_BASIC_11,,,,,,,,,,,,1.1401
HT,SA,Saudi Arabia,,Basic,4.75,12.0,14.7,USD,14.7,,cost,8.819856218670346,11.818790240991394,unit,iso_only,SA,,"[""SA""]",False,0.0,,SA_BASIC_12,,,,,,,,,,,,1.1401
HT,SA,Saudi Arabia,,Basic,5.25,13.0,15.7,USD,15.7,,cost,9.537243703846528,12.740633159442789,unit,iso_only,SA,,"[""SA""]",False,0.0,,SA_BASIC_13,,,,,,,,,,,,1.1401
HT,SA,Saudi Arabia,,Basic,5.5,14.0,16.35,USD,16.35,,cost,10.25399237762466,13.661655205247689,unit,iso_only,SA,,"[""SA""]",False,0.0,,SA_BASIC_14,,,,,,,,,,,,1.1401
HT,SA,Saudi Arabia,,Basic,6.0,15.0,17.35,USD,17.35,,cost,10.97016959309039,14.581942927121151,unit,iso_only,SA,,"[""SA""]",False,0.0,,SA_BASIC_15,,,,,,,,,,,,1.1401
HT,SA,Saudi Arabia,,Basic,6.5,16.0,18.3,USD,18.3,,cost,11.685831639039998,15.501568656166397,unit,iso_only,SA,,"[""SA""]",False,0.0,,SA_BASIC_16,,,,,,,,,,,,1.1401
HT,SA,Saudi Arabia,,Basic,6.75,17.0,18.95,USD,18.95,,cost,12.401026128807636,16.420593575517813,unit,iso_only,SA,,"[""SA""]",False,0.0,,SA_BASIC_17,,,,,,,,,,,,1.1401
HT,SA,Saudi Arabia,,Basic,7.25,18.0,19.9,USD,19.9,,cost,13.115793764241605,17.33906998705046,unit,iso_only,SA,,"[""SA""]",False,0.0,,SA_BASIC_18,,,,,,,,,,,,1.1401
HT,SA,Saudi Arabia,,Basic,7.5,19.0,20.55,USD,20.55,,cost,13.830169663691105,18.25704301784307,unit,iso_only,SA,,"[""SA""]",False,0.0,,SA_BASIC_19,,,,,,,,,,,,1.1401
HT,SA,Saudi Arabia,,Basic,8.0,20.0,21.5,USD,21.5,,cost,14.54418437889537,19.17455192688055,unit,iso_only,SA,,"[""SA""]",False,0.0,,SA_BASIC_20,,,,,,,,,,,,1.1401
HT,SA,Saudi Arabia,,Basic,8.25,21.0,22.1,USD,22.1,,cost,15.257864685467116,20.09163112082524,unit,iso_only,SA,,"[""SA""]",False,0.0,,SA_BASIC_21,,,,,,,,,,,,1.1401
HT,SA,Saudi Arabia,,Basic,8.75,22.0,23.05,USD,23.05,,cost,15.971234205692033,21.008310954314265,unit,iso_only,SA,,"[""SA""]",False,0.0,,SA_BASIC_22,,,,,,,,,,,,1.1401
HT,SA,Saudi Arabia,,Basic,9.0,23.0,23.7,USD,23.7,,cost,16.684313905172715,21.924618368146938,unit,iso_only,SA,,"[""SA""]",False,0.0,,SA_BASIC_23,,,,,,,,,,,,1.1401
HT,SA,Saudi Arabia,,Basic,9.5,24.0,24.6,USD,24.6,,cost,17.397122493211654,22.840577403776976,unit,iso_only,SA,,"[""SA""]",False,0.0,,SA_BASIC_24,,,,,,,,,,,,1.1401
HT,SA,Saudi Arabia,,Basic,9.75,25.0,25.2,USD,25.2,,cost,18.1096767488,23.756209622207997,unit,iso_only,SA,,"[""SA""]",False,0.0,,SA_BASIC_25,,,,,,,,,,,,1.1401
HT,SA,Saudi Arabia,,Basic,10.25,26.0,26.15,USD,26.15,,cost,18.82199178844015,24.671534448145596,unit,iso_only,SA,,"[""SA""]",False,0.0,,SA_BASIC_26,,,,,,,,,,,,1.1401
HT,SA,Saudi Arabia,,Basic,10.5,27.0,26.75,USD,26.75,,cost,19.534081288005517,25.58656945508709,unit,iso_only,SA,,"[""SA""]",False,0.0,,SA_BASIC_27,,,,,,,,,,,,1.1401
HT,SA,Saudi Arabia,,Basic,11.0,28.0,27.65,USD,27.65,,cost,20.245957667925733,26.50133060328457,unit,iso_only,SA,,"[""SA""]",False,0.0,,SA_BASIC_28,,,,,,,,,,,,1.1401
HT,SA,Saudi Arabia,,Basic,11.25,29.0,28.25,USD,28.25,,cost,20.95763224884559,27.415832439766582,unit,iso_only,SA,,"[""SA""]",False,0.0,,SA_BASIC_29,,,,,,,,,,,,1.1401
HT,SA,Saudi Arabia,,Basic,11.75,30.0,29.15,USD,29.15,,cost,21.669115383315575,28.330088267560512,unit,iso_only,SA,,"[""SA""]",False,0.0,,SA_BASIC_30,,,,,,,,,,,,1.1401
HT,SA,Saudi Arabia,,Moderate,1.5,1.0,5.85,USD,5.85,,cost,2.69356924928,3.9465114853248,unit,iso_only,SA,,"[""SA""]",False,0.0,,SA_MODERATE_1,,,,,,,,,,,,1.1401
HT,SA,Saudi Arabia,,Moderate,3.0,2.0,8.05,USD,8.05,,cost,5.1770494442416055,7.137783535850462,unit,iso_only,SA,,"[""SA""]",False,0.0,,SA_MODERATE_2,,,,,,,,,,,,1.1401
HT,SA,Saudi Arabia,,Moderate,4.25,3.0,9.95,USD,9.95,,cost,7.625964808005519,10.284639778287092,unit,iso_only,SA,,"[""SA""]",True,0.3346397782870927,,SA_MODERATE_3,,,,,,,,,,,,1.1401
HT,SA,Saudi Arabia,,Moderate,5.5,4.0,11.9,USD,11.9,,cost,10.056988098560002,13.408504706649602,unit,iso_only,SA,,"[""SA""]",True,1.5085047066496013,,SA_MODERATE_4,,,,,,,,,,,,1.1401
HT,SA,Saudi Arabia,,Moderate,6.75,5.0,13.85,USD,13.85,,cost,12.476577368343056,16.517676918320827,unit,iso_only,SA,,"[""SA""]",True,2.6676769183208275,,SA_MODERATE_5,,,,,,,,,,,,1.1401
HT,SA,Saudi Arabia,,Moderate,8.0,6.0,15.75,USD,15.75,,cost,14.888044699817481,19.616412439265464,unit,iso_only,SA,,"[""SA""]",True,3.8664124392654635,,SA_MODERATE_6,,,,,,,,,,,,1.1401
HT,SA,Saudi Arabia,,Moderate,9.5,7.0,17.95,USD,17.95,,cost,17.2933576218886,22.70723954412685,unit,iso_only,SA,,"[""SA""]",True,4.7572395441268505,,SA_MODERATE_7,,,,,,,,,,,,1.1401
HT,SA,Saudi Arabia,,Moderate,10.75,8.0,19.85,USD,19.85,,cost,19.693798088483213,25.79180554370093,unit,iso_only,SA,,"[""SA""]",True,5.94180554370093,,SA_MODERATE_8,,,,,,,,,,,,1.1401
HT,SA,Saudi Arabia,,Moderate,12.0,9.0,21.75,USD,21.75,,cost,22.090256547840003,28.8712546639744,unit,iso_only,SA,,"[""SA""]",True,7.121254663974401,,SA_MODERATE_9,,,,,,,,,,,,1.1401
HT,SA,Saudi Arabia,,Moderate,13.25,10.0,23.65,USD,23.65,,cost,24.48338132990154,31.94642000892348,unit,iso_only,SA,,"[""SA""]",True,8.29642000892348,,SA_MODERATE_10,,,,,,,,,,,,1.1401
HT,SA,Saudi Arabia,,Moderate,14.5,11.0,25.5,USD,25.5,,cost,26.87366187140541,35.01793050475595,unit,iso_only,SA,,"[""SA""]",True,9.517930504755952,,SA_MODERATE_11,,,,,,,,,,,,1.1401
HT,SA,Saudi Arabia,,Moderate,15.75,12.0,27.35,USD,27.35,,cost,29.261478416011037,38.086274764574185,unit,iso_only,SA,,"[""SA""]",True,10.736274764574183,,SA_MODERATE_12,,,,,,,,,,,,1.1401
HT,SA,Saudi Arabia,,Moderate,17.0,13.0,29.2,USD,29.2,,cost,31.647133351539583,41.15184135672836,unit,iso_only,SA,,"[""SA""]",True,11.951841356728362,,SA_MODERATE_13,,,,,,,,,,,,1.1401
HT,SA,Saudi Arabia,,Moderate,18.25,14.0,31.0,USD,31.0,,cost,34.030871852873986,44.214945330943074,unit,iso_only,SA,,"[""SA""]",True,13.214945330943074,,SA_MODERATE_14,,,,,,,,,,,,1.1401
HT,SA,Saudi Arabia,,Moderate,19.5,15.0,32.8,USD,32.8,,cost,36.41289597927117,47.275846333363454,unit,iso_only,SA,,"[""SA""]",True,14.475846333363457,,SA_MODERATE_15,,,,,,,,,,,,1.1401
HT,SA,Saudi Arabia,,Moderate,21.0,16.0,34.85,USD,34.85,,cost,38.79337459712,50.3347613572992,unit,iso_only,SA,,"[""SA""]",True,15.484761357299199,,SA_MODERATE_16,,,,,,,,,,,,1.1401
HT,SA,Saudi Arabia,,Moderate,22.25,17.0,36.6,USD,36.6,,cost,41.17245054642292,53.39187395215345,unit,iso_only,SA,,"[""SA""]",True,16.791873952153452,,SA_MODERATE_17,,,,,,,,,,,,1.1401
HT,SA,Saudi Arabia,,Moderate,23.5,18.0,38.35,USD,38.35,,cost,43.55024593272482,56.44734102355139,unit,iso_only,SA,,"[""SA""]",True,18.097341023551387,,SA_MODERATE_18,,,,,,,,,,,,1.1401
HT,SA,Saudi Arabia,,Moderate,24.75,19.0,40.1,USD,40.1,,cost,45.926866111073316,59.50129795272921,unit,iso_only,SA,,"[""SA""]",True,19.40129795272921,,SA_MODERATE_19,,,,,,,,,,,,1.1401
HT,SA,Saudi Arabia,,Moderate,26.0,20.0,41.8,USD,41.8,,cost,48.30240273668612,62.553862516641665,unit,iso_only,SA,,"[""SA""]",True,20.753862516641668,,SA_MODERATE_20,,,,,,,,,,,,1.1401
HT,SA,Saudi Arabia,,Moderate,27.25,21.0,43.55,USD,43.55,,cost,50.67693613640136,65.60513793527575,unit,iso_only,SA,,"[""SA""]",True,22.055137935275752,,SA_MODERATE_21,,,,,,,,,,,,1.1401
