ISO3,Provider,Plan,Days,GB,ChangeType,ChangeReason,Price_old,Price_new,Currency_old,Currency_new,usd_price_old,usd_price_new,eur_price_old,eur_price_new,SpecialOffer_old,SpecialOffer_new
LIE,holafly,Unlimited,23,69,new,,,65.5,,USD,,65.5,,60.9,,
LIE,holafly,Unlimited,24,72,new,,,66.5,,USD,,66.5,,61.9,,
LIE,holafly,Unlimited,25,75,new,,,67.9,,USD,,67.9,,62.9,,
LIE,holafly,Unlimited,26,78,new,,,68.9,,USD,,68.9,,63.9,,
LIE,holafly,Unlimited,27,81,new,,,69.9,,USD,,69.9,,64.9,,
LIE,holafly,Unlimited,28,84,new,,,70.9,,USD,,70.9,,65.9,,
LIE,holafly,Unlimited,29,87,new,,,71.9,,USD,,71.9,,66.9,,
LIE,holafly,Unlimited,30,90,new,,,73.9,,USD,,73.9,,68.9,,
LKA,holafly,Unlimited,1,3,new,,,5.9,,USD,,5.9,,5.9,,
LKA,holafly,Unlimited,2,6,new,,,9.5,,USD,,9.5,,8.9,,
LKA,holafly,Unlimited,3,9,new,,,12.5,,USD,,12.5,,11.9,,
LKA,holafly,Unlimited,4,12,new,,,16.5,,USD,,16.5,,14.9,,
LKA,holafly,Unlimited,5,15,new,,,20.5,,USD,,20.5,,18.5,,
LKA,holafly,Unlimited,6,18,new,,,23.9,,USD,,23.9,,21.9,,
LKA,holafly,Unlimited,7,21,new,,,27.5,,USD,,27.5,,25.5,,
LKA,holafly,Unlimited,8,24,new,,,30.9,,USD,,30.9,,28.9,,
LKA,holafly,Unlimited,9,27,new,,,33.9,,USD,,33.9,,31.9,,
LKA,holafly,Unlimited,10,30,new,,,36.5,,USD,,36.5,,33.9,,
LKA,holafly,Unlimited,11,33,new,,,39.5,,USD,,39.5,,36.9,,
LKA,holafly,Unlimited,12,36,new,,,42.9,,USD,,42.9,,39.9,,
LKA,holafly,Unlimited,13,39,new,,,44.9,,USD,,44.9,,41.9,,
LKA,holafly,Unlimited,14,42,new,,,47.5,,USD,,47.5,,43.9,,
LKA,holafly,Unlimited,15,45,new,,,50.5,,USD,,50.5,,46.9,,
LKA,holafly,Unlimited,16,48,new,,,52.5,,USD,,52.5,,48.9,,
LKA,holafly,Unlimited,17,51,new,,,52.9,,USD,,52.9,,49.5,,
LKA,holafly,Unlimited,18,54,new,,,55.9,,USD,,55.9,,51.9,,
LKA,holafly,Unlimited,19,57,new,,,57.9,,USD,,57.9,,54.5,,
LKA,holafly,Unlimited,20,60,new,,,60.9,,USD,,60.9,,56.9,,
LKA,holafly,Unlimited,21,63,new,,,63.5,,USD,,63.5,,58.9,,
LKA,holafly,Unlimited,22,66,new,,,64.5,,USD,,64.5,,59.9,,
LKA,holafly,Unlimited,23,69,new,,,65.5,,USD,,65.5,,60.9,,
LKA,holafly,Unlimited,24,72,new,,,66.5,,USD,,66.5,,61.9,,
LKA,holafly,Unlimited,25,75,new,,,67.9,,USD,,67.9,,62.9,,
LKA,holafly,Unlimited,26,78,new,,,68.9,,USD,,68.9,,63.9,,
LKA,holafly,Unlimited,27,81,new,,,69.9,,USD,,69.9,,64.9,,
LKA,holafly,Unlimited,28,84,new,,,70.9,,USD,,70.9,,65.9,,
LKA,holafly,Unlimited,29,87,new,,,71.9,,USD,,71.9,,66.9,,
LKA,holafly,Unlimited,30,90,new,,,73.9,,USD,,73.9,,68.9,,
LTU,holafly,Unlimited,1,3,new,,,3.9,,USD,,3.9,,3.79,,
LTU,holafly,Unlimited,2,6,new,,,7.9,,USD,,7.9,,7.58,,
LTU,holafly,Unlimited,3,9,new,,,11.9,,USD,,11.9,,11.37,,
LTU,holafly,Unlimited,4,12,new,,,16.5,,USD,,16.5,,14.9,,
LTU,holafly,Unlimited,5,15,new,,,20.5,,USD,,20.5,,18.5,,
LTU,holafly,Unlimited,6,18,new,,,23.9,,USD,,23.9,,21.9,,
LTU,holafly,Unlimited,7,21,new,,,27.5,,USD,,27.5,,25.5,,
LTU,holafly,Unlimited,8,24,new,,,30.9,,USD,,30.9,,28.9,,
LTU,holafly,Unlimited,9,27,new,,,33.9,,USD,,33.9,,31.9,,
LTU,holafly,Unlimited,10,30,new,,,36.5,,USD,,36.5,,33.9,,
LTU,holafly,Unlimited,11,33,new,,,39.5,,USD,,39.5,,36.9,,
LTU,holafly,Unlimited,12,36,new,,,42.9,,USD,,42.9,,39.9,,
LTU,holafly,Unlimited,13,39,new,,,44.9,,USD,,44.9,,41.9,,
LTU,holafly,Unlimited,14,42,new,,,47.5,,USD,,47.5,,43.9,,
LTU,holafly,Unlimited,15,45,new,,,50.5,,USD,,50.5,,46.9,,
LTU,holafly,Unlimited,16,48,new,,,51.9,,USD,,51.9,,48.5,,
LTU,holafly,Unlimited,17,51,new,,,53.5,,USD,,53.5,,49.9,,
LTU,holafly,Unlimited,18,54,new,,,55.9,,USD,,55.9,,51.9,,
LTU,holafly,Unlimited,19,57,new,,,58.5,,USD,,58.5,,54.5,,
LTU,holafly,Unlimited,20,60,new,,,60.9,,USD,,60.9,,56.9,,
LTU,holafly,Unlimited,21,63,new,,,62.9,,USD,,62.9,,58.5,,
LTU,holafly,Unlimited,22,66,new,,,64.5,,USD,,64.5,,59.9,,
LTU,holafly,Unlimited,23,69,new,,,65.5,,USD,,65.5,,60.9,,
LTU,holafly,Unlimited,24,72,new,,,66.5,,USD,,66.5,,61.9,,
LTU,holafly,Unlimited,25,75,new,,,67.9,,USD,,67.9,,62.9,,
LTU,holafly,Unlimited,26,78,new,,,68.9,,USD,,68.9,,63.9,,
LTU,holafly,Unlimited,27,81,new,,,69.9,,USD,,69.9,,64.9,,
LTU,holafly,Unlimited,28,84,new,,,70.9,,USD,,70.9,,65.9,,
LTU,holafly,Unlimited,29,87,new,,,71.9,,USD,,71.9,,66.9,,
LTU,holafly,Unlimited,30,90,new,,,73.9,,USD,,73.9,,68.9,,
LUX,holafly,Unlimited,1,3,new,,,3.9,,USD,,3.9,,3.79,,
LUX,holafly,Unlimited,2,6,new,,,7.9,,USD,,7.9,,7.58,,
LUX,holafly,Unlimited,3,9,new,,,11.9,,USD,,11.9,,11.37,,
LUX,holafly,Unlimited,4,12,new,,,16.5,,USD,,16.5,,14.9,,
LUX,holafly,Unlimited,5,15,new,,,20.5,,USD,,20.5,,18.5,,
LUX,holafly,Unlimited,6,18,new,,,23.9,,USD,,23.9,,21.9,,
LUX,holafly,Unlimited,7,21,new,,,27.5,,USD,,27.5,,25.5,,
LUX,holafly,Unlimited,8,24,new,,,30.9,,USD,,30.9,,28.9,,
LUX,holafly,Unlimited,9,27,new,,,33.9,,USD,,33.9,,31.9,,
LUX,holafly,Unlimited,10,30,new,,,36.5,,USD,,36.5,,33.9,,
LUX,holafly,Unlimited,11,33,new,,,39.5,,USD,,39.5,,36.9,,
LUX,holafly,Unlimited,12,36,new,,,42.9,,USD,,42.9,,39.9,,
LUX,holafly,Unlimited,13,39,new,,,44.9,,USD,,44.9,,41.9,,
LUX,holafly,Unlimited,14,42,new,,,47.5,,USD,,47.5,,43.9,,
LUX,holafly,Unlimited,15,45,new,,,50.5,,USD,,50.5,,46.9,,
LUX,holafly,Unlimited,16,48,new,,,51.9,,USD,,51.9,,48.5,,
LUX,holafly,Unlimited,17,51,new,,,53.5,,USD,,53.5,,49.9,,
LUX,holafly,Unlimited,18,54,new,,,55.9,,USD,,55.9,,51.9,,
LUX,holafly,Unlimited,19,57,new,,,58.5,,USD,,58.5,,54.5,,
LUX,holafly,Unlimited,20,60,new,,,60.9,,USD,,60.9,,56.9,,
LUX,holafly,Unlimited,21,63,new,,,62.9,,USD,,62.9,,58.5,,
LUX,holafly,Unlimited,22,66,new,,,64.5,,USD,,64.5,,59.9,,
LUX,holafly,Unlimited,23,69,new,,,65.5,,USD,,65.5,,60.9,,
LUX,holafly,Unlimited,24,72,new,,,66.5,,USD,,66.5,,61.9,,
LUX,holafly,Unlimited,25,75,new,,,67.9,,USD,,67.9,,62.9,,
LUX,holafly,Unlimited,26,78,new,,,68.9,,USD,,68.9,,63.9,,
LUX,holafly,Unlimited,27,81,new,,,69.9,,USD,,69.9,,64.9,,
LUX,holafly,Unlimited,28,84,new,,,70.9,,USD,,70.9,,65.9,,
LUX,holafly,Unlimited,29,87,new,,,71.9,,USD,,71.9,,66.9,,
LUX,holafly,Unlimited,30,90,new,,,73.9,,USD,,73.9,,68.9,,
LVA,holafly,Unlimited,1,3,new,,,3.9,,USD,,3.9,,3.79,,
LVA,holafly,Unlimited,2,6,new,,,7.9,,USD,,7.9,,7.58,,
LVA,holafly,Unlimited,3,9,new,,,11.9,,USD,,11.9,,11.37,,
LVA,holafly,Unlimited,4,12,new,,,16.5,,USD,,16.5,,14.9,,
LVA,holafly,Unlimited,5,15,new,,,20.5,,USD,,20.5,,18.5,,
LVA,holafly,Unlimited,6,18,new,,,23.9,,USD,,23.9,,21.9,,
LVA,holafly,Unlimited,7,21,new,,,27.5,,USD,,27.5,,25.5,,
LVA,holafly,Unlimited,8,24,new,,,30.9,,USD,,30.9,,28.9,,
LVA,holafly,Unlimited,9,27,new,,,33.9,,USD,,33.9,,31.9,,
LVA,holafly,Unlimited,10,30,new,,,36.5,,USD,,36.5,,33.9,,
LVA,holafly,Unlimited,11,33,new,,,39.5,,USD,,39.5,,36.9,,
LVA,holafly,Unlimited,12,36,new,,,42.9,,USD,,42.9,,39.9,,
LVA,holafly,Unlimited,13,39,new,,,44.9,,USD,,44.9,,41.9,,
LVA,holafly,Unlimited,14,42,new,,,47.5,,USD,,47.5,,43.9,,
LVA,holafly,Unlimited,15,45,new,,,50.5,,USD,,50.5,,46.9,,
LVA,holafly,Unlimited,16,48,new,,,51.9,,USD,,51.9,,48.5,,
LVA,holafly,Unlimited,17,51,new,,,53.5,,USD,,53.5,,49.9,,
LVA,holafly,Unlimited,18,54,new,,,55.9,,USD,,55.9,,51.9,,
LVA,holafly,Unlimited,19,57,new,,,58.5,,USD,,58.5,,54.5,,
LVA,holafly,Unlimited,20,60,new,,,60.9,,USD,,60.9,,56.9,,
LVA,holafly,Unlimited,21,63,new,,,62.9,,USD,,62.9,,58.5,,
LVA,holafly,Unlimited,22,66,new,,,64.5,,USD,,64.5,,59.9,,
LVA,holafly,Unlimited,23,69,new,,,65.5,,USD,,65.5,,60.9,,
LVA,holafly,Unlimited,24,72,new,,,66.5,,USD,,66.5,,61.9,,
LVA,holafly,Unlimited,25,75,new,,,67.9,,USD,,67.9,,62.9,,
LVA,holafly,Unlimited,26,78,new,,,68.9,,USD,,68.9,,63.9,,
LVA,holafly,Unlimited,27,81,new,,,69.9,,USD,,69.9,,64.9,,
LVA,holafly,Unlimited,28,84,new,,,70.9,,USD,,70.9,,65.9,,
LVA,holafly,Unlimited,29,87,new,,,71.9,,USD,,71.9,,66.9,,
LVA,holafly,Unlimited,30,90,new,,,73.9,,USD,,73.9,,68.9,,
MAC,holafly,Unlimited,1,3,new,,,3.9,,USD,,3.9,,3.79,,
MAC,holafly,Unlimited,2,6,new,,,7.9,,USD,,7.9,,7.58,,
MAC,holafly,Unlimited,3,9,new,,,11.9,,USD,,11.9,,11.37,,
MAC,holafly,Unlimited,4,12,new,,,16.5,,USD,,16.5,,14.9,,
MAC,holafly,Unlimited,5,15,new,,,20.5,,USD,,20.5,,18.5,,
MAC,holafly,Unlimited,6,18,new,,,23.9,,USD,,23.9,,21.9,,
MAC,holafly,Unlimited,7,21,new,,,27.5,,USD,,27.5,,25.5,,
MAC,holafly,Unlimited,8,24,new,,,30.9,,USD,,30.9,,28.9,,
MAC,holafly,Unlimited,9,27,new,,,33.9,,USD,,33.9,,31.9,,
MAC,holafly,Unlimited,10,30,new,,,36.5,,USD,,36.5,,33.9,,
MAC,holafly,Unlimited,11,33,new,,,39.5,,USD,,39.5,,36.9,,
MAC,holafly,Unlimited,12,36,new,,,42.9,,USD,,42.9,,39.9,,
MAC,holafly,Unlimited,13,39,new,,,44.9,,USD,,44.9,,41.9,,
MAC,holafly,Unlimited,14,42,new,,,47.5,,USD,,47.5,,43.9,,
MAC,holafly,Unlimited,15,45,new,,,50.5,,USD,,50.5,,46.9,,
MAC,holafly,Unlimited,16,48,new,,,51.9,,USD,,51.9,,48.5,,
MAC,holafly,Unlimited,17,51,new,,,53.5,,USD,,53.5,,49.9,,
MAC,holafly,Unlimited,18,54,new,,,55.9,,USD,,55.9,,51.9,,
MAC,holafly,Unlimited,19,57,new,,,58.5,,USD,,58.5,,54.5,,
MAC,holafly,Unlimited,20,60,new,,,60.9,,USD,,60.9,,56.9,,
MAC,holafly,Unlimited,21,63,new,,,62.9,,USD,,62.9,,58.5,,
MAC,holafly,Unlimited,22,66,new,,,64.5,,USD,,64.5,,59.9,,
MAC,holafly,Unlimited,23,69,new,,,65.5,,USD,,65.5,,60.9,,
MAC,holafly,Unlimited,24,72,new,,,66.5,,USD,,66.5,,61.9,,
MAC,holafly,Unlimited,25,75,new,,,67.9,,USD,,67.9,,62.9,,
MAC,holafly,Unlimited,26,78,new,,,68.9,,USD,,68.9,,63.9,,
MAC,holafly,Unlimited,27,81,new,,,69.9,,USD,,69.9,,64.9,,
MAC,holafly,Unlimited,28,84,new,,,70.9,,USD,,70.9,,65.9,,
MAC,holafly,Unlimited,29,87,new,,,71.9,,USD,,71.9,,66.9,,
MAC,holafly,Unlimited,30,90,new,,,73.9,,USD,,73.9,,68.9,,
MAR,holafly,Unlimited,2,6,changed,price,7.8,7.9,USD,USD,7.8,7.9,7.58,7.58,,
MAR,holafly,Unlimited,3,9,changed,price,11.7,11.9,USD,USD,11.7,11.9,11.37,11.37,,
MAR,holafly,Unlimited,4,12,changed,price,15.6,16.5,USD,USD,15.6,16.5,14.9,14.9,,
MAR,holafly,Unlimited,5,15,changed,price,19.5,20.5,USD,USD,19.5,20.5,18.9,18.5,,
MAR,holafly,Unlimited,6,18,changed,price,23.4,23.9,USD,USD,23.4,23.9,22.9,21.9,,
MAR,holafly,Unlimited,7,21,changed,price,27.3,27.5,USD,USD,27.3,27.5,26.9,25.5,,
MAR,holafly,Unlimited,8,24,changed,price,31.2,30.9,USD,USD,31.2,30.9,28.9,28.9,,
MAR,holafly,Unlimited,9,27,changed,price,34.9,33.9,USD,USD,34.9,33.9,31.9,31.9,,
MAR,holafly,Unlimited,10,30,changed,price,36.9,36.5,USD,USD,36.9,36.5,33.9,33.9,,
MAR,holafly,Unlimited,11,33,changed,price,39.9,39.5,USD,USD,39.9,39.5,36.9,36.9,,
MAR,holafly,Unlimited,12,36,changed,price,43.9,42.9,USD,USD,43.9,42.9,39.9,39.9,,
MAR,holafly,Unlimited,13,39,changed,price,45.9,44.9,USD,USD,45.9,44.9,41.9,41.9,,
MAR,holafly,Unlimited,14,42,changed,price,47.9,47.5,USD,USD,47.9,47.5,43.9,43.9,,
MAR,holafly,Unlimited,15,45,changed,price,50.9,50.5,USD,USD,50.9,50.5,46.9,46.9,,
MAR,holafly,Unlimited,16,48,changed,price,52.9,51.9,USD,USD,52.9,51.9,48.9,48.5,,
MAR,holafly,Unlimited,17,51,changed,price,53.9,53.5,USD,USD,53.9,53.5,49.9,49.9,,
MAR,holafly,Unlimited,18,54,changed,price,56.9,55.9,USD,USD,56.9,55.9,51.9,51.9,,
MAR,holafly,Unlimited,19,57,changed,price,59.9,58.5,USD,USD,59.9,58.5,54.9,54.5,,
MAR,holafly,Unlimited,20,60,changed,price,61.9,60.9,USD,USD,61.9,60.9,56.9,56.9,,
MAR,holafly,Unlimited,21,63,changed,price,63.9,62.9,USD,USD,63.9,62.9,58.9,58.5,,
MAR,holafly,Unlimited,22,66,changed,price,64.9,64.5,USD,USD,64.9,64.5,59.9,59.9,,
MAR,holafly,Unlimited,23,69,changed,price,65.9,65.5,USD,USD,65.9,65.5,60.9,60.9,,
MAR,holafly,Unlimited,24,72,changed,price,66.9,66.5,USD,USD,66.9,66.5,61.9,61.9,,
MAR,holafly,Unlimited,26,78,changed,price,69.9,68.9,USD,USD,69.9,68.9,63.9,63.9,,
MAR,holafly,Unlimited,27,81,changed,price,70.9,69.9,USD,USD,70.9,69.9,64.9,64.9,,
MAR,holafly,Unlimited,28,84,changed,price,71.9,70.9,USD,USD,71.9,70.9,65.9,65.9,,
MAR,holafly,Unlimited,29,87,changed,price,72.9,71.9,USD,USD,72.9,71.9,66.9,66.9,,
MAR,holafly,Unlimited,30,90,changed,price,74.9,73.9,USD,USD,74.9,73.9,68.9,68.9,,
MEX,holafly,Unlimited,1,3,changed,price,6.9,5.9,USD,USD,6.9,5.9,5.9,5.9,,
MEX,holafly,Unlimited,2,6,changed,price,9.9,9.5,USD,USD,9.9,9.5,8.9,8.9,,
MEX,holafly,Unlimited,3,9,changed,price,12.9,12.5,USD,USD,12.9,12.5,11.9,11.9,,
MEX,holafly,Unlimited,4,12,changed,price,16.9,16.5,USD,USD,16.9,16.5,14.9,14.9,,
MEX,holafly,Unlimited,5,15,changed,price,20.9,20.5,USD,USD,20.9,20.5,18.9,18.5,,
MEX,holafly,Unlimited,6,18,changed,price,24.9,23.9,USD,USD,24.9,23.9,22.9,21.9,,
MEX,holafly,Unlimited,7,21,changed,price,29.9,27.5,USD,USD,29.9,27.5,26.9,25.5,,
MEX,holafly,Unlimited,8,24,changed,price,31.9,30.9,USD,USD,31.9,30.9,28.9,28.9,,
MEX,holafly,Unlimited,9,27,changed,price,34.9,33.9,USD,USD,34.9,33.9,31.9,31.9,,
MEX,holafly,Unlimited,10,30,changed,price,36.9,36.5,USD,USD,36.9,36.5,33.9,33.9,,
MEX,holafly,Unlimited,11,33,changed,price,39.9,39.5,USD,USD,39.9,39.5,36.9,36.9,,
MEX,holafly,Unlimited,12,36,changed,price,43.9,42.9,USD,USD,43.9,42.9,39.9,39.9,,
MEX,holafly,Unlimited,13,39,changed,price,45.9,44.9,USD,USD,45.9,44.9,41.9,41.9,,
MEX,holafly,Unlimited,14,42,changed,price,47.9,47.5,USD,USD,47.9,47.5,43.9,43.9,,
MEX,holafly,Unlimited,15,45,changed,price,50.9,50.5,USD,USD,50.9,50.5,46.9,46.9,,
MEX,holafly,Unlimited,16,48,changed,price,52.9,52.5,USD,USD,52.9,52.5,48.9,48.9,,
MEX,holafly,Unlimited,17,51,changed,price,53.9,52.9,USD,USD,53.9,52.9,49.9,49.5,,
MEX,holafly,Unlimited,18,54,changed,price,56.9,55.9,USD,USD,56.9,55.9,51.9,51.9,,
MEX,holafly,Unlimited,19,57,changed,price,59.9,57.9,USD,USD,59.9,57.9,54.9,54.5,,
MEX,holafly,Unlimited,20,60,changed,price,61.9,60.9,USD,USD,61.9,60.9,56.9,56.9,,
MEX,holafly,Unlimited,21,63,changed,price,63.9,63.5,USD,USD,63.9,63.5,58.9,58.9,,
MEX,holafly,Unlimited,22,66,changed,price,64.9,64.5,USD,USD,64.9,64.5,59.9,59.9,,
MEX,holafly,Unlimited,23,69,changed,price,65.9,65.5,USD,USD,65.9,65.5,60.9,60.9,,
MEX,holafly,Unlimited,24,72,changed,price,66.9,66.5,USD,USD,66.9,66.5,61.9,61.9,,
MEX,holafly,Unlimited,26,78,changed,price,69.9,68.9,USD,USD,69.9,68.9,63.9,63.9,,
MEX,holafly,Unlimited,27,81,changed,price,70.9,69.9,USD,USD,70.9,69.9,64.9,64.9,,
MEX,holafly,Unlimited,28,84,changed,price,71.9,70.9,USD,USD,71.9,70.9,65.9,65.9,,
MEX,holafly,Unlimited,29,87,changed,price,72.9,71.9,USD,USD,72.9,71.9,66.9,66.9,,
MEX,holafly,Unlimited,30,90,changed,price,74.9,73.9,USD,USD,74.9,73.9,68.9,68.9,,
MLI,holafly,Unlimited,1,3,new,,,9.5,,USD,,9.5,,8.9,,
MLI,holafly,Unlimited,2,6,new,,,14.9,,USD,,14.9,,13.9,,
MLI,holafly,Unlimited,3,9,new,,,19.9,,USD,,19.9,,18.9,,
MLI,holafly,Unlimited,4,12,new,,,25.5,,USD,,25.5,,23.9,,
MLI,holafly,Unlimited,5,15,new,,,30.9,,USD,,30.9,,28.9,,
MLI,holafly,Unlimited,6,18,new,,,36.5,,USD,,36.5,,33.9,,
MLI,holafly,Unlimited,7,21,new,,,39.5,,USD,,39.5,,36.9,,
MLI,holafly,Unlimited,8,24,new,,,41.9,,USD,,41.9,,38.9,,
MLI,holafly,Unlimited,9,27,new,,,44.9,,USD,,44.9,,41.9,,
MLI,holafly,Unlimited,10,30,new,,,46.9,,USD,,46.9,,43.9,,
MLI,holafly,Unlimited,11,33,new,,,51.5,,USD,,51.5,,47.9,,
MLI,holafly,Unlimited,12,36,new,,,54.9,,USD,,54.9,,50.9,,
MLI,holafly,Unlimited,13,39,new,,,57.9,,USD,,57.9,,53.9,,
MLI,holafly,Unlimited,14,42,new,,,60.9,,USD,,60.9,,56.9,,
MLI,holafly,Unlimited,15,45,new,,,63.5,,USD,,63.5,,58.9,,
MLI,holafly,Unlimited,16,48,new,,,67.5,,USD,,67.5,,62.5,,
MLI,holafly,Unlimited,17,51,new,,,70.9,,USD,,70.9,,65.9,,
MLI,holafly,Unlimited,18,54,new,,,73.9,,USD,,73.9,,68.9,,
MLI,holafly,Unlimited,19,57,new,,,77.5,,USD,,77.5,,71.9,,
MLI,holafly,Unlimited,20,60,new,,,79.9,,USD,,79.9,,73.9,,
MLI,holafly,Unlimited,21,63,new,,,83.5,,USD,,83.5,,77.5,,
MLI,holafly,Unlimited,22,66,new,,,86.9,,USD,,86.9,,80.9,,
MLI,holafly,Unlimited,23,69,new,,,90.5,,USD,,90.5,,83.9,,
MLI,holafly,Unlimited,24,72,new,,,93.5,,USD,,93.5,,86.9,,
MLI,holafly,Unlimited,25,75,new,,,96.9,,USD,,96.9,,89.9,,
MLI,holafly,Unlimited,26,78,new,,,99.9,,USD,,99.9,,92.9,,
MLI,holafly,Unlimited,27,81,new,,,103.5,,USD,,103.5,,95.9,,
MLI,holafly,Unlimited,28,84,new,,,106.5,,USD,,106.5,,98.9,,
MLI,holafly,Unlimited,29,87,new,,,109.9,,USD,,109.9,,101.9,,
MLI,holafly,Unlimited,30,90,new,,,111.9,,USD,,111.9,,103.9,,
MLI,orange,Data+Calls+SMS-20,30,20,deleted,,53.99,,USD,,53.99,,,,,
MLT,holafly,Unlimited,1,3,new,,,3.9,,USD,,3.9,,3.79,,
MLT,holafly,Unlimited,2,6,new,,,7.9,,USD,,7.9,,7.58,,
MLT,holafly,Unlimited,3,9,new,,,11.9,,USD,,11.9,,11.37,,
MLT,holafly,Unlimited,4,12,new,,,16.5,,USD,,16.5,,14.9,,
MLT,holafly,Unlimited,5,15,new,,,20.5,,USD,,20.5,,18.5,,
MLT,holafly,Unlimited,6,18,new,,,23.9,,USD,,23.9,,21.9,,
MLT,holafly,Unlimited,7,21,new,,,27.5,,USD,,27.5,,25.5,,
MLT,holafly,Unlimited,8,24,new,,,30.9,,USD,,30.9,,28.9,,
MLT,holafly,Unlimited,9,27,new,,,33.9,,USD,,33.9,,31.9,,
MLT,holafly,Unlimited,10,30,new,,,36.5,,USD,,36.5,,33.9,,
MLT,holafly,Unlimited,11,33,new,,,39.5,,USD,,39.5,,36.9,,
MLT,holafly,Unlimited,12,36,new,,,42.9,,USD,,42.9,,39.9,,
MLT,holafly,Unlimited,13,39,new,,,44.9,,USD,,44.9,,41.9,,
MLT,holafly,Unlimited,14,42,new,,,47.5,,USD,,47.5,,43.9,,
MLT,holafly,Unlimited,15,45,new,,,50.5,,USD,,50.5,,46.9,,
MLT,holafly,Unlimited,16,48,new,,,51.9,,USD,,51.9,,48.5,,
MLT,holafly,Unlimited,17,51,new,,,53.5,,USD,,53.5,,49.9,,
MLT,holafly,Unlimited,18,54,new,,,55.9,,USD,,55.9,,51.9,,
MLT,holafly,Unlimited,19,57,new,,,58.5,,USD,,58.5,,54.5,,
MLT,holafly,Unlimited,20,60,new,,,60.9,,USD,,60.9,,56.9,,
MLT,holafly,Unlimited,21,63,new,,,62.9,,USD,,62.9,,58.5,,
MLT,holafly,Unlimited,22,66,new,,,64.5,,USD,,64.5,,59.9,,
MLT,holafly,Unlimited,23,69,new,,,65.5,,USD,,65.5,,60.9,,
MLT,holafly,Unlimited,24,72,new,,,66.5,,USD,,66.5,,61.9,,
MLT,holafly,Unlimited,25,75,new,,,67.9,,USD,,67.9,,62.9,,
MLT,holafly,Unlimited,26,78,new,,,68.9,,USD,,68.9,,63.9,,
MLT,holafly,Unlimited,27,81,new,,,69.9,,USD,,69.9,,64.9,,
MLT,holafly,Unlimited,28,84,new,,,70.9,,USD,,70.9,,65.9,,
MLT,holafly,Unlimited,29,87,new,,,71.9,,USD,,71.9,,66.9,,
MLT,holafly,Unlimited,30,90,new,,,73.9,,USD,,73.9,,68.9,,
MUS,holafly,Unlimited,1,3,new,,,10.5,,USD,,10.5,,9.9,,
MUS,holafly,Unlimited,2,6,new,,,17.9,,USD,,17.9,,16.9,,
MUS,holafly,Unlimited,3,9,new,,,25.5,,USD,,25.5,,23.9,,
MUS,holafly,Unlimited,4,12,new,,,26.5,,USD,,26.5,,24.9,,
MUS,holafly,Unlimited,5,15,new,,,28.9,,USD,,28.9,,26.9,,
MUS,holafly,Unlimited,6,18,new,,,31.9,,USD,,31.9,,29.9,,
MUS,holafly,Unlimited,7,21,new,,,36.5,,USD,,36.5,,33.9,,
MUS,holafly,Unlimited,8,24,new,,,37.5,,USD,,37.5,,34.9,,
MUS,holafly,Unlimited,9,27,new,,,38.5,,USD,,38.5,,35.9,,
MUS,holafly,Unlimited,10,30,new,,,39.5,,USD,,39.5,,36.9,,
MUS,holafly,Unlimited,11,33,new,,,46.9,,USD,,46.9,,45.9,,
MUS,holafly,Unlimited,12,36,new,,,53.5,,USD,,53.5,,49.9,,
MUS,holafly,Unlimited,13,39,new,,,61.9,,USD,,61.9,,57.5,,
MUS,holafly,Unlimited,14,42,new,,,66.5,,USD,,66.5,,61.9,,
MUS,holafly,Unlimited,15,45,new,,,70.5,,USD,,70.5,,65.9,,
MUS,holafly,Unlimited,16,48,new,,,76.9,,USD,,76.9,,71.5,,
MUS,holafly,Unlimited,17,51,new,,,82.9,,USD,,82.9,,77.5,,
MUS,holafly,Unlimited,18,54,new,,,87.5,,USD,,87.5,,81.5,,
MUS,holafly,Unlimited,19,57,new,,,91.9,,USD,,91.9,,85.5,,
MUS,holafly,Unlimited,20,60,new,,,96.5,,USD,,96.5,,89.5,,
MUS,holafly,Unlimited,21,63,new,,,100.9,,USD,,100.9,,93.9,,
MUS,holafly,Unlimited,22,66,new,,,105.5,,USD,,105.5,,97.9,,
MUS,holafly,Unlimited,23,69,new,,,109.9,,USD,,109.9,,101.9,,
MUS,holafly,Unlimited,24,72,new,,,113.9,,USD,,113.9,,105.9,,
MUS,holafly,Unlimited,25,75,new,,,118.5,,USD,,118.5,,109.9,,
MUS,holafly,Unlimited,26,78,new,,,122.9,,USD,,122.9,,113.9,,
MUS,holafly,Unlimited,27,81,new,,,126.9,,USD,,126.9,,117.9,,
MUS,holafly,Unlimited,28,84,new,,,131.5,,USD,,131.5,,121.9,,
MUS,holafly,Unlimited,29,87,new,,,135.9,,USD,,135.9,,125.9,,
MUS,holafly,Unlimited,30,90,new,,,139.9,,USD,,139.9,,129.9,,
MYS,holafly,Unlimited,1,3,new,,,3.9,,USD,,3.9,,3.79,,
MYS,holafly,Unlimited,2,6,new,,,7.9,,USD,,7.9,,7.58,,
MYS,holafly,Unlimited,3,9,new,,,11.9,,USD,,11.9,,11.37,,
MYS,holafly,Unlimited,4,12,new,,,16.5,,USD,,16.5,,14.9,,
MYS,holafly,Unlimited,5,15,new,,,20.5,,USD,,20.5,,18.5,,
MYS,holafly,Unlimited,6,18,new,,,23.9,,USD,,23.9,,21.9,,
MYS,holafly,Unlimited,7,21,new,,,27.5,,USD,,27.5,,25.5,,
